,burn_in,long_term_degredation,initial_pce,module_cost,durham_two_years_lcoe,durham_five_years_lcoe,durham_ten_years_lcoe,durham_tw_five_years_lcoe,copenhagen_two_years_lcoe,copenhagen_five_years_lcoe,copenhagen_ten_years_lcoe,copenhagen_tw_five_years_lcoe,johanesberg_two_years_lcoe,johanesberg_five_years_lcoe,johanesberg_ten_years_lcoe,johanesberg_tw_five_years_lcoe,madrid_two_years_lcoe,madrid_five_years_lcoe,madrid_ten_years_lcoe,madrid_tw_five_years_lcoe,nairobi_two_years_lcoe,nairobi_five_years_lcoe,nairobi_ten_years_lcoe,nairobi_tw_five_years_lcoe,paris_two_years_lcoe,paris_five_years_lcoe,paris_ten_years_lcoe,paris_tw_five_years_lcoe
2364,0.1,0.002,0.23,1.225,1.118874455,0.580701254,0.411141819,0.29591441,1.012604699,0.531046877,0.380803945,0.280047363,0.633981416,0.332524762,0.242509009,0.185937158,0.615638522,0.323978088,0.237374205,0.183575231,0.637603363,0.334223354,0.243434251,0.186140806,0.914409171,0.473551836,0.336313683,0.24407279
2365,0.1,0.002,0.13,1.225,1.200406939,0.650919079,0.480042452,0.367067596,1.091522553,0.60022484,0.449491475,0.352087879,0.674180991,0.36680443,0.277111079,0.22436991,0.655420446,0.358124733,0.272018021,0.222346794,0.678160034,0.368805694,0.278299809,0.224754802,0.975609265,0.525538266,0.387468983,0.297680965
2366,0.1,0.002,0.33,1.225,1.086755777,0.553039872,0.383999341,0.26788458,0.981516009,0.50379512,0.353745398,0.251667961,0.618145322,0.319020759,0.22887801,0.170797125,0.599966955,0.310526485,0.223726758,0.168301723,0.621626597,0.320600118,0.229699454,0.170929374,0.890300191,0.453072487,0.316161759,0.2229546
2367,0.1,0.002,0.27,1.225,1.103171964,0.567177884,0.397872135,0.282210907,0.99740576,0.517723771,0.367575296,0.26617296,0.62623931,0.325922789,0.235844947,0.178535343,0.607976853,0.317401733,0.230702102,0.176108162,0.629792484,0.327563089,0.236719444,0.178704085,0.902622537,0.463539687,0.326461607,0.233748315
2368,0.1,0.002,0.19,1.225,1.141188571,0.599918725,0.429998794,0.315387869,1.034203236,0.549979758,0.399602601,0.299763675,0.644983383,0.341906543,0.251979024,0.196455566,0.626526186,0.333323464,0.246855646,0.194186366,0.648703062,0.343687972,0.252976379,0.196708818,0.93115864,0.487779669,0.350314047,0.258744463
2369,0.1,0.004,0.03,1.225,1.848418452,1.244009486,1.115044735,1.126423573,1.722070693,1.19054627,1.095465805,1.153811836,1.012328074,0.691865415,0.673884358,0.748382294,0.990840165,0.683488621,0.673687476,0.752600073,1.018615705,0.695363713,0.674782501,0.748944394,1.470005104,0.979469383,0.887970525,0.930007002
2370,0.1,0.004,0.09,1.225,1.299874648,0.755969435,0.608761353,0.542861777,1.189819413,0.706520202,0.583260893,0.543135097,0.73708013,0.441575738,0.388235321,0.380168694,0.718137003,0.433335115,0.385239083,0.379459935,0.741095434,0.443317462,0.388269709,0.379977912,1.056272298,0.613351217,0.500852043,0.462564089
2371,0.1,0.002,0.25,1.225,1.110395105,0.573398629,0.403976185,0.288514513,1.004397268,0.523852395,0.37366047,0.27255518,0.629800676,0.328959694,0.238910413,0.181940174,0.611501218,0.320426854,0.233771266,0.17954301,0.633385486,0.330626808,0.239808252,0.182124973,0.908044385,0.468145271,0.330993558,0.238497569
2372,0.1,0.002,0.35,1.225,1.082534485,0.549404397,0.380432066,0.264200683,0.977430085,0.500213479,0.350189152,0.247938118,0.616064019,0.31724596,0.227086521,0.168807308,0.597907275,0.308758573,0.221933106,0.166294364,0.619526805,0.318809648,0.227894323,0.168930174,0.887131599,0.450380933,0.313513239,0.220179087
2373,0.1,0.002,0.29,1.225,1.096945126,0.561815181,0.392610032,0.276776773,0.991378606,0.512440482,0.362329464,0.260671055,0.623169172,0.323304773,0.233202311,0.175600151,0.604938611,0.314793876,0.228056277,0.173147093,0.626695074,0.324921957,0.234056684,0.175755051,0.897948537,0.459569363,0.322554761,0.229654139
2374,0.1,0.004,0.05,1.225,1.519292122,0.951185404,0.811274649,0.776286426,1.402719882,0.900130583,0.788142805,0.787405727,0.84717928,0.541691577,0.502494896,0.52745408,0.827218241,0.533396486,0.500618401,0.528715937,0.852103515,0.54413593,0.502874787,0.527564451,1.221765381,0.75979844,0.655699387,0.649541191
2375,0.1,0.004,0.11,1.225,1.250007073,0.711602205,0.562735643,0.489810767,1.141432973,0.662517875,0.536696858,0.48761909,0.712057615,0.41882216,0.362267262,0.346694779,0.693345831,0.410593915,0.359016537,0.345538153,0.715866344,0.420404196,0.362223128,0.346435553,1.018660261,0.580067786,0.465659498,0.420069336
2376,0.1,0.004,0.15,1.225,1.190166031,0.658361579,0.507504848,0.426149625,1.083369287,0.609715128,0.480820068,0.420999946,0.682030626,0.391517898,0.331105631,0.306526136,0.663596453,0.383304507,0.32754952,0.304832067,0.685591465,0.392908307,0.330967269,0.306184777,0.973525856,0.540127713,0.423428494,0.369075695
2377,0.1,0.004,0.01,1.225,3.494050342,2.70813015,2.633895452,2.877109653,3.318824962,2.64262494,2.632081065,2.985842709,1.838072186,1.442734762,1.530831865,1.853023636,1.808949922,1.433949447,1.539033041,1.872021016,1.8511768,1.451502782,1.53432127,1.855844379,2.711203919,2.077824315,2.049326465,2.332336372
2378,0.1,0.002,0.31,1.225,1.091521759,0.557144448,0.388026918,0.272043827,0.986129156,0.507838915,0.357760522,0.255879081,0.620495185,0.32102457,0.230900664,0.173043699,0.602292405,0.312522521,0.225751853,0.170568103,0.623997334,0.322621621,0.231737511,0.173186543,0.89387764,0.456111345,0.319152031,0.226088251
2379,0.1,0.004,0.07,1.225,1.378238015,0.825689406,0.68108751,0.626227698,1.26585528,0.77566675,0.656432986,0.630374585,0.776401245,0.477331384,0.429042298,0.432770598,0.757094578,0.469071308,0.426445969,0.432765631,0.780741167,0.479324047,0.42920008,0.432687371,1.115376956,0.665653781,0.556154648,0.529341603
2380,0.1,0.004,0.21,1.225,1.143148156,0.616529751,0.464109325,0.37613028,1.037747897,0.568227339,0.43691697,0.36865645,0.658438041,0.370064606,0.306621563,0.274965155,0.640221989,0.361862883,0.302825505,0.272848809,0.661804109,0.371304452,0.306409164,0.274559263,0.93806318,0.508746304,0.390247079,0.329009376
2381,0.1,0.004,0.13,1.225,1.215483386,0.680886449,0.530871711,0.453083172,1.107934684,0.632054743,0.504460238,0.449184956,0.694734347,0.403069695,0.344289391,0.323520551,0.676182723,0.39485002,0.340862481,0.322053863,0.698400062,0.404541177,0.344190894,0.323213941,0.992621173,0.557025428,0.441295448,0.390649916
2382,0.1,0.004,0.27,1.225,1.117027193,0.593289932,0.440000796,0.34834187,1.012402752,0.545178645,0.412526447,0.33957684,0.645331096,0.358146163,0.293019369,0.257431367,0.627236221,0.349950922,0.289090005,0.255080421,0.648588959,0.359302363,0.292765838,0.256989623,0.91836176,0.491312259,0.371813042,0.306750415
2383,0.1,0.004,0.17,1.225,1.170805716,0.641136694,0.489636086,0.405553404,1.064583996,0.592631907,0.462742306,0.399446723,0.672316024,0.38268418,0.321023945,0.293530422,0.653971665,0.374475594,0.317369032,0.291662475,0.675796663,0.384012593,0.320855097,0.293162491,0.958923566,0.527205943,0.409765544,0.352577781
2384,0.1,0.004,0.23,1.225,1.132926899,0.607435897,0.45467554,0.365256539,1.027830222,0.559208275,0.427372841,0.357277458,0.65330923,0.365400861,0.301298957,0.268104096,0.635140596,0.357201675,0.297450736,0.26589595,0.656632957,0.366607976,0.301070463,0.267684175,0.93035392,0.501924277,0.383033749,0.320299334
2385,0.1,0.004,0.29,1.225,1.11072215,0.587680338,0.434181516,0.341634347,1.006284973,0.539615183,0.406639098,0.332557646,0.64216736,0.355269309,0.289736094,0.253199092,0.624101735,0.347075632,0.285774553,0.250791518,0.645399105,0.356405319,0.289472635,0.252748694,0.913606258,0.487104057,0.367363464,0.301377584
2386,0.1,0.004,0.19,1.225,1.155521268,0.627538113,0.475529184,0.389293247,1.049753515,0.579145166,0.448470403,0.382431037,0.664646608,0.375710201,0.313064729,0.283270662,0.646373156,0.367505408,0.309331815,0.281265442,0.668063932,0.376989669,0.312871813,0.282881753,0.947395453,0.517004558,0.398979018,0.339553128
2387,0.1,0.004,0.33,1.225,1.100404828,0.578501026,0.424659083,0.330658431,0.996274083,0.530511358,0.397005277,0.321071722,0.636990351,0.350561743,0.28436348,0.246273576,0.618972588,0.342370625,0.280349285,0.243773338,0.640179356,0.351664714,0.284083776,0.245809017,0.905824546,0.480217926,0.360082358,0.292585708
2388,0.1,0.004,0.25,1.225,1.124341053,0.599797071,0.446751173,0.356122611,1.019499384,0.55163227,0.419355783,0.347719117,0.649001035,0.361483321,0.296827975,0.262340817,0.630872231,0.353286265,0.292935937,0.260055559,0.652289195,0.362662942,0.296585962,0.261909112,0.92387815,0.496193783,0.376974562,0.312982912
2389,0.1,0.006,0.03,1.225,1.871928843,1.304045867,1.247093094,1.389327694,1.748359016,1.257216414,1.248096816,1.432854717,1.044160783,0.767773766,0.857225129,0.94443815,1.023254619,0.761588678,0.860445245,0.950111649,1.049952054,0.769970078,0.856273385,0.944947292,1.496092795,1.041893516,1.031226589,1.160402744
2390,0.1,0.004,0.31,1.225,1.105230668,0.582794571,0.429113119,0.335792321,1.000956593,0.534769595,0.401511415,0.326444165,0.639411853,0.352763666,0.286876474,0.249512926,0.621371703,0.344571352,0.282886907,0.247056031,0.642620849,0.353882091,0.286604368,0.249054991,0.909464376,0.483438855,0.363488032,0.296698032
2391,0.1,0.006,0.09,1.225,1.316408005,0.792452814,0.680853472,0.669564202,1.207982639,0.746085068,0.664526506,0.674489255,0.760257653,0.490023435,0.493860807,0.479762577,0.741630216,0.482850932,0.49203399,0.479045004,0.763894243,0.490881498,0.492699526,0.479420237,1.075017611,0.652441686,0.581654378,0.577157631
2392,0.1,0.004,0.35,1.225,1.096130519,0.574698179,0.420714087,0.32611128,0.992126723,0.526739783,0.393014134,0.316313282,0.634845596,0.348611473,0.282137692,0.243404445,0.616847662,0.340421415,0.278101683,0.240865817,0.638016895,0.349700756,0.281851256,0.242934019,0.902600703,0.47736511,0.35706591,0.288943372
2393,0.1,0.006,0.15,1.225,1.205303983,0.690134365,0.567605739,0.525611759,1.099907495,0.643858946,0.547812623,0.522816407,0.703477114,0.434473475,0.421188093,0.386827667,0.68530542,0.427103486,0.418351888,0.384831876,0.706682768,0.435063888,0.419984903,0.38631503,0.990802695,0.574551457,0.491740108,0.460508844
2394,0.1,0.006,0.05,1.225,1.538616291,0.997089981,0.907349257,0.957469513,1.424133146,0.950537557,0.89795457,0.977835359,0.873818876,0.601123532,0.639206486,0.665632738,0.854279949,0.594345996,0.639398443,0.667471595,0.878317339,0.602516895,0.638129019,0.665630991,1.243447644,0.808222372,0.761483206,0.810455597
2395,0.1,0.006,0.21,1.225,1.157688077,0.646283716,0.519071133,0.463918038,1.05358967,0.600047857,0.497792516,0.457813932,0.679142659,0.410666425,0.390042751,0.346998565,0.661166282,0.403211797,0.386773949,0.344454966,0.682163627,0.41114213,0.388821601,0.346412944,0.954710675,0.541170029,0.453205543,0.410516676
2396,0.1,0.006,0.11,1.225,1.265906155,0.745944404,0.6293772,0.604131234,1.158857553,0.699618627,0.611474714,0.605547015,0.734448304,0.464773437,0.460827732,0.437519405,0.716028023,0.457511168,0.458542103,0.436220825,0.737889014,0.465509841,0.459647402,0.437099657,1.036738085,0.617037015,0.54078423,0.524135419
2397,0.1,0.006,0.01,1.225,3.538491842,2.838825564,2.945812598,3.548619024,3.369488588,2.790610944,2.998808344,3.707951917,1.895870462,1.601025109,1.947318597,2.338465551,1.868128109,1.597802262,1.965679502,2.363312255,1.908125777,1.607236169,1.946995461,2.341529137,2.759318752,2.210249465,2.379943795,2.91013887
2398,0.1,0.006,0.17,1.225,1.185697419,0.6720782,0.547620882,0.500208437,1.080835436,0.625819071,0.527216091,0.496050658,0.693457036,0.424670562,0.408363526,0.370427428,0.675365766,0.417265722,0.405349193,0.36820607,0.696586643,0.425213742,0.40715294,0.369884739,0.975941263,0.56080615,0.475872918,0.439923811
2399,0.1,0.006,0.27,1.225,1.131234878,0.621922335,0.492107569,0.429643891,1.027857618,0.575708444,0.470003667,0.421701582,0.665623566,0.397440344,0.372739867,0.324871401,0.647755696,0.389938694,0.369230733,0.32202346,0.66854193,0.397852323,0.371508738,0.324245232,0.93465962,0.522624868,0.431797547,0.38274338
2400,0.1,0.006,0.07,1.225,1.39576809,0.865537497,0.761744801,0.772387497,1.285179233,0.819103796,0.74789365,0.78282712,0.800815223,0.529702029,0.54576996,0.546144753,0.781862254,0.522670585,0.544664134,0.546340191,0.804759624,0.53075127,0.544638613,0.545924053,1.13517118,0.708077629,0.645878939,0.660478305
2401,0.1,0.006,0.33,1.225,1.114401089,0.60641971,0.474949024,0.407833186,1.011482736,0.560219794,0.452319936,0.398721106,0.657020546,0.389023795,0.361729009,0.310790571,0.639221725,0.381492221,0.358066935,0.307748957,0.659873617,0.389395222,0.36049153,0.310138598,0.921899913,0.510823464,0.418174355,0.365069572
2402,0.1,0.006,0.23,1.225,1.147336815,0.63675099,0.508520159,0.450506397,1.043520596,0.590523728,0.486918605,0.443682995,0.673852573,0.405490994,0.383272046,0.338340095,0.655918655,0.398017967,0.379909202,0.335677405,0.676833391,0.405941763,0.382046991,0.337738607,0.946864601,0.533913217,0.444828489,0.399648847
2403,0.1,0.006,0.13,1.225,1.230943354,0.713746294,0.593739806,0.558831521,1.124847896,0.667449571,0.574746573,0.557817802,0.716580304,0.447292683,0.4379587,0.408274158,0.698303439,0.439968268,0.435355431,0.406573342,0.719885405,0.447944861,0.436765182,0.407800821,1.010236891,0.592526108,0.512489533,0.487427765
2404,0.1,0.006,0.19,1.225,1.170218566,0.657823347,0.53184338,0.480153205,1.06577856,0.611577078,0.510955686,0.474919825,0.685546456,0.416931429,0.39823888,0.35747989,0.667518679,0.409499075,0.39508392,0.355080451,0.688616025,0.41743732,0.397022457,0.356913475,0.964208565,0.549954603,0.463346203,0.423672489
2405,0.1,0.006,0.29,1.225,1.124849639,0.61604202,0.485599144,0.42137085,1.021646448,0.569833431,0.463296034,0.412984836,0.662360346,0.394247854,0.368563326,0.319530384,0.644518668,0.386734854,0.36499618,0.316608982,0.665253944,0.394644451,0.367329788,0.318894428,0.929819724,0.518148465,0.42663012,0.376039508
2406,0.1,0.006,0.35,1.225,1.110072415,0.602433337,0.470536846,0.402224744,1.007272064,0.556237013,0.447772707,0.392811864,0.654808349,0.38685955,0.35889766,0.307169805,0.637027284,0.379320281,0.355196258,0.30407839,0.657644631,0.387220549,0.357658547,0.306511198,0.918618857,0.507788831,0.414671265,0.360524901
2407,0.1,0.006,0.25,1.225,1.138641764,0.628743511,0.499657354,0.439240635,1.035062584,0.58252347,0.477784533,0.431813024,0.669408906,0.40114364,0.377584665,0.331066993,0.651510654,0.393655156,0.374142823,0.328304268,0.672355999,0.401573462,0.376356329,0.330452178,0.940273908,0.527817504,0.437791775,0.390519887
2408,0.1,0.008,0.03,1.225,1.896045005,1.370170845,1.414618224,1.626171422,1.775462393,1.331796518,1.448557333,1.681004187,1.07806045,0.862391466,1.023682579,1.109894385,1.05786162,0.859839823,1.027616364,1.116275152,1.083277641,0.862509729,1.022516424,1.110649642,1.523123155,1.112816186,1.216098983,1.363295431
2409,0.1,0.006,0.31,1.225,1.11928831,0.610920464,0.479930527,0.414165313,1.016236727,0.564716491,0.457453912,0.405392844,0.659518192,0.391467304,0.364925702,0.314878543,0.641699325,0.383944417,0.361308029,0.311893157,0.662390219,0.391850504,0.363690066,0.314234062,0.925604338,0.514249671,0.422129466,0.370200665
2410,0.1,0.008,0.09,1.225,1.333367361,0.832636159,0.772314219,0.783707238,1.226709003,0.790344037,0.771258071,0.791300924,0.784940137,0.550412175,0.589759548,0.563812241,0.766712534,0.545142636,0.587628537,0.562824417,0.788140326,0.549878599,0.588355735,0.56348954,1.094440278,0.696854004,0.685930043,0.678071786
2411,0.1,0.008,0.01,1.225,3.584078427,2.982775467,3.341530962,4.153564972,3.421723007,2.956154484,3.480455813,4.350114929,1.957421689,1.798329732,2.325452272,2.748141617,1.931309169,1.803931773,2.347580436,2.776628145,1.968689886,1.800403514,2.324999085,2.752130747,2.809172196,2.360703223,2.806606481,3.41896729
2412,0.1,0.008,0.05,1.225,1.55843837,1.047649977,1.029235749,1.120692812,1.446210315,1.006924977,1.042177707,1.147182134,0.902188232,0.675203852,0.763328701,0.782245018,0.88317214,0.671021472,0.763623609,0.784204632,0.906195222,0.674931012,0.762019951,0.782353501,1.265913388,0.863238828,0.897997551,0.952161152
2413,0.1,0.008,0.15,1.225,1.22083198,0.725129391,0.643853635,0.615214701,1.116958459,0.682053697,0.635798427,0.613360558,0.726316164,0.488016436,0.502975121,0.454596053,0.708482804,0.482203316,0.499631148,0.452134506,0.729112952,0.487352492,0.501523776,0.454057759,1.008703826,0.613661715,0.579896457,0.541027334
2414,0.1,0.008,0.21,1.225,1.172602637,0.679055183,0.588799254,0.543003828,1.069922607,0.635643663,0.577744443,0.537100606,0.701191668,0.46127549,0.465781923,0.407789287,0.683527268,0.455229404,0.461918108,0.404696142,0.703815571,0.460555673,0.464310207,0.407158595,0.971959721,0.578007982,0.534453636,0.482294196
2415,0.1,0.008,0.11,1.225,1.282214893,0.783769421,0.713923012,0.707119676,1.176822372,0.741121131,0.709685474,0.710418896,0.758292863,0.522050458,0.550312054,0.514168483,0.740244462,0.516533837,0.547629697,0.512510785,0.761309688,0.521457623,0.548886636,0.513747785,1.055469145,0.659039305,0.637732927,0.615778811
2416,0.1,0.008,0.27,1.225,1.145808639,0.653458496,0.558213608,0.502886842,1.043791652,0.609860397,0.545492345,0.494734125,0.687233664,0.446419474,0.445119135,0.381785661,0.669663129,0.440243963,0.440966517,0.378341627,0.68976152,0.445668617,0.443636101,0.381103638,0.951546397,0.558200434,0.509207737,0.449664829
2417,0.1,0.008,0.07,1.225,1.413749847,0.909426788,0.864071882,0.904059193,1.305102313,0.867694354,0.868015059,0.918401322,0.826814446,0.594980617,0.65174851,0.641823919,0.80830524,0.59009935,0.650483898,0.641888751,0.830302778,0.594540161,0.650378648,0.641655211,1.15568066,0.756277138,0.761668414,0.775960812
2418,0.1,0.008,0.17,1.225,1.200972824,0.706157642,0.621184163,0.585480783,1.097590742,0.662943668,0.611893825,0.581959373,0.715970774,0.477005446,0.487660257,0.435322655,0.698206987,0.4710964,0.484102232,0.432601039,0.718696375,0.476318496,0.486200524,0.434746315,0.993573888,0.598980752,0.561184687,0.516843074
2419,0.1,0.008,0.33,1.225,1.12875798,0.637169771,0.538750113,0.477357988,1.027162923,0.593452936,0.524968377,0.467773767,0.678351339,0.4369657,0.43197017,0.365238009,0.660840535,0.430707826,0.427633767,0.361570679,0.680818074,0.43619509,0.430479933,0.364523319,0.938556157,0.545595697,0.493142257,0.428900812
2420,0.1,0.008,0.23,1.225,1.162118018,0.669039076,0.576830942,0.527305855,1.059697441,0.625554548,0.565124041,0.520522397,0.695729834,0.455462258,0.457696472,0.397613937,0.678102164,0.449365528,0.453719647,0.394383488,0.698316153,0.454730295,0.456220327,0.39696316,0.96397189,0.570257191,0.524574792,0.469526163
2421,0.1,0.008,0.13,1.225,1.246801665,0.749938624,0.673498357,0.654097556,1.14228549,0.707043755,0.667058318,0.654423683,0.739844762,0.502415438,0.523002273,0.479799758,0.721920423,0.496727759,0.519938215,0.477678301,0.742734642,0.501781578,0.521561898,0.479311216,1.028489145,0.632859917,0.60436572,0.572652942
2422,0.1,0.01,0.03,1.225,1.920790657,1.443360107,1.611994345,1.838386558,1.803419324,1.415783052,1.655824192,1.901488023,1.114235148,0.982742737,1.169875858,1.250927629,1.094891415,0.984535082,1.174182796,1.257580164,1.118788091,0.980042013,1.168689225,1.252097467,1.551148217,1.194099674,1.391110126,1.54218333
2423,0.1,0.008,0.29,1.225,1.139341139,0.647280004,0.55083089,0.493203467,1.037484195,0.603636869,0.537707379,0.484507766,0.683864501,0.442833553,0.440131587,0.375508952,0.666316623,0.436626801,0.435909257,0.371980219,0.686369173,0.442075204,0.43864582,0.374814538,0.946619058,0.553419318,0.503113923,0.441788807
2424,0.1,0.008,0.19,1.225,1.185294556,0.69117996,0.60328723,0.562006663,1.082300451,0.647856816,0.593021789,0.557168989,0.707803369,0.46831257,0.475569591,0.420106835,0.690094507,0.462327792,0.471842577,0.417179901,0.710472769,0.467607457,0.474103236,0.419500459,0.981629211,0.58739053,0.546412256,0.497750261
2425,0.1,0.008,0.35,1.225,1.124373539,0.632981258,0.533745235,0.470793454,1.022886977,0.589233889,0.519690805,0.460841131,0.676067321,0.434534741,0.428589025,0.360982921,0.658571877,0.428255688,0.424205363,0.357258172,0.678518339,0.433759052,0.427096936,0.360259831,0.935215821,0.542354493,0.489011153,0.42356152
2426,0.1,0.01,0.09,1.225,1.350769398,0.877112383,0.880072187,0.88598092,1.246025109,0.840185176,0.88161355,0.89508952,0.811279079,0.627225094,0.673983783,0.635455337,0.793550835,0.624200038,0.671440571,0.634070212,0.813976008,0.624809334,0.672463534,0.635253278,1.114577689,0.747754345,0.784643554,0.767046512
2427,0.1,0.008,0.25,1.225,1.153310948,0.660625557,0.566777574,0.514119578,1.05110831,0.617079701,0.554522918,0.50659672,0.691141899,0.450579151,0.450904704,0.38906666,0.673545082,0.444439879,0.446832951,0.385720875,0.693696648,0.449836985,0.449424839,0.38839901,0.95726212,0.563746537,0.516276576,0.458801033
2428,0.1,0.01,0.05,1.225,1.578777851,1.103611413,1.172840967,1.266943062,1.46898275,1.070424271,1.191297727,1.297648813,0.932461476,0.769432106,0.872340545,0.881644164,0.914087037,0.768334011,0.872537394,0.883474104,0.93590081,0.766902361,0.870953743,0.881990863,1.289205859,0.926292424,1.027230105,1.077101135
2429,0.1,0.008,0.31,1.225,1.133708163,0.641898747,0.544400793,0.484769575,1.031990611,0.598216384,0.530926937,0.475600952,0.680930074,0.439710338,0.435787602,0.370042153,0.663401929,0.433476376,0.431504556,0.366439651,0.683414554,0.438945463,0.434299456,0.369336947,0.94232751,0.549255129,0.497806418,0.43492906
2430,0.1,0.01,0.15,1.225,1.236765296,0.763863017,0.733688002,0.695500131,1.134546402,0.725065767,0.726771659,0.693810143,0.750687958,0.5561217,0.574805573,0.512361149,0.733282809,0.552133163,0.570892328,0.509368488,0.753013685,0.553762933,0.5732186,0.51188471,1.027263709,0.658485438,0.663350471,0.612019462
2431,0.1,0.01,0.01,1.225,3.630854931,3.142103872,3.807761644,4.695604603,3.475602422,3.142577232,3.978456911,4.920684612,2.023103662,2.049296119,2.657552767,3.09734541,1.998913458,2.06554066,2.682410146,3.128110907,2.033224647,2.0457405,2.657366978,3.102630937,2.86086022,2.533136184,3.210510615,3.867594831
2432,0.1,0.01,0.21,1.225,1.187906501,0.715327702,0.6709521,0.613865749,1.08676991,0.675728996,0.660411019,0.607547784,0.724720401,0.525648914,0.532300772,0.459606691,0.707453719,0.521247454,0.527800369,0.455925082,0.726887041,0.523314571,0.530685203,0.45901266,0.989843522,0.620227447,0.611367887,0.545579522
2433,0.1,0.01,0.07,1.225,1.432200971,0.958004873,0.984632436,1.022038788,1.325652822,0.922413405,0.992215013,1.038860657,0.854558496,0.678013296,0.744825459,0.723379886,0.836599468,0.675676441,0.743260841,0.723142999,0.857520569,0.675556828,0.74335287,0.723373812,1.176944878,0.811517926,0.87128158,0.877780269
2434,0.1,0.01,0.11,1.225,1.298949329,0.825635372,0.813533883,0.799398692,1.195352949,0.787858147,0.811230836,0.803598845,0.783737647,0.594905349,0.628902747,0.579503392,0.766156264,0.591442347,0.625736794,0.57738757,0.786265847,0.592515495,0.62735217,0.579176615,1.074889498,0.707177545,0.729510299,0.696579624
2435,0.1,0.01,0.27,1.225,1.16076281,0.688363738,0.636098958,0.568513503,1.060227489,0.648319772,0.623544129,0.559624432,0.710294032,0.508719663,0.508687108,0.430298809,0.693104275,0.504088802,0.503860503,0.42623445,0.71237229,0.506398889,0.507055651,0.429639449,0.969054599,0.598973095,0.582488802,0.508668618
2436,0.1,0.01,0.17,1.225,1.216646954,0.74387787,0.707855548,0.661885941,1.114873715,0.70475061,0.699446667,0.658290316,0.739995426,0.543574069,0.557303576,0.490638699,0.722647292,0.539415505,0.55314856,0.487362354,0.742255646,0.541225359,0.555704829,0.490113839,1.011855385,0.642732132,0.641945855,0.584661809
2437,0.1,0.01,0.33,1.225,1.14348962,0.671204932,0.613919799,0.539653137,1.04333692,0.630877613,0.600083489,0.5291279,0.701113657,0.497946565,0.493660324,0.411648462,0.683972852,0.49316972,0.488626135,0.407340532,0.703135673,0.495634426,0.492018757,0.410947528,0.955825341,0.585447671,0.564111308,0.485180004
2438,0.1,0.01,0.13,1.225,1.263073915,0.789997463,0.767468936,0.739457193,1.16027224,0.751631763,0.762504373,0.740259188,0.764670513,0.572530158,0.597692826,0.540767466,0.747190803,0.568763963,0.594095743,0.538145775,0.767081901,0.570158239,0.596121251,0.540354345,1.047413073,0.679085935,0.691341152,0.647794895
2439,0.1,0.01,0.23,1.225,1.177285046,0.704776573,0.657313896,0.596119194,1.076383735,0.665003635,0.645984828,0.588795145,0.719075293,0.519024415,0.523060628,0.44813837,0.701838713,0.514533189,0.518432581,0.444306989,0.721207349,0.516695382,0.521438842,0.447518775,0.981708717,0.611910515,0.600067358,0.531136102
2440,0.1,0.012,0.03,1.225,1.94619077,1.524809576,1.794857274,2.028970389,1.832270776,1.511075373,1.844395674,2.098125943,1.152921846,1.105831219,1.299137441,1.37242941,1.134607658,1.107720957,1.30350891,1.379009129,1.156705548,1.10285623,1.298044403,1.374089935,1.580223919,1.288193235,1.549538443,1.700731181
2441,0.1,0.01,0.19,1.225,1.200764066,0.728100138,0.687461526,0.635348452,1.099342659,0.688712343,0.677874325,0.630248377,0.731553961,0.533668056,0.543486228,0.473489419,0.71425084,0.529375261,0.53914034,0.469989113,0.733762465,0.531327286,0.541878185,0.472926333,0.999690929,0.630295325,0.625047494,0.563063689
2442,0.1,0.01,0.29,1.225,1.154210902,0.681855215,0.62768616,0.557566448,1.053820714,0.641703771,0.614645252,0.548056763,0.706811815,0.504633308,0.502987281,0.423224524,0.689640626,0.499947073,0.498081938,0.419067776,0.70886874,0.502315809,0.50135199,0.422549394,0.964036598,0.593842753,0.575518015,0.499759126
2443,0.1,0.012,0.09,1.225,1.368631676,0.926608235,0.979906642,0.977829741,1.26595926,0.896735645,0.982015014,0.987653101,0.839447019,0.705785007,0.748453403,0.697176697,0.822336208,0.702300483,0.745393963,0.695294531,0.841562913,0.703107476,0.746894476,0.697146315,1.135470037,0.806676453,0.874003667,0.845904566
2444,0.1,0.01,0.35,1.225,1.139047956,0.666792685,0.60821661,0.532231932,1.038993644,0.626392502,0.594050776,0.521285966,0.698752998,0.495176353,0.489796313,0.406852684,0.68162478,0.490361969,0.484708746,0.402482121,0.700760552,0.492866434,0.488152146,0.40614106,0.952423544,0.581969719,0.559385688,0.479140105
2445,0.1,0.01,0.25,1.225,1.168363034,0.695913636,0.645857822,0.581212109,1.067659358,0.655994343,0.633866842,0.573042949,0.714333409,0.513459844,0.51529892,0.438504998,0.697122113,0.508893216,0.510563652,0.434547809,0.716436414,0.511135271,0.513671912,0.43786393,0.974875489,0.604924303,0.59057493,0.519003651
2446,0.1,0.01,0.31,1.225,1.148504409,0.676186511,0.620358897,0.548031935,1.048240627,0.635941457,0.60689463,0.537981715,0.703778922,0.501074232,0.498022927,0.417063064,0.686623905,0.496339769,0.493049006,0.412825848,0.705817266,0.498759585,0.496384296,0.4163742,0.959666087,0.589374398,0.569446697,0.491999262
