,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
283,Nairobi,0.1,0.01,0.33,1.225,0.703135673,0.495634426,0.492018757,0.410947528
284,Nairobi,0.1,0.01,0.25,1.225,0.716436414,0.511135271,0.513671912,0.43786393
285,Nairobi,0.1,0.012,0.09,1.225,0.841562913,0.703107476,0.746894476,0.697146315
286,Nairobi,0.1,0.01,0.29,1.225,0.70886874,0.502315809,0.50135199,0.422549394
287,Nairobi,0.1,0.012,0.15,1.225,0.778534482,0.623157877,0.636664718,0.561757887
288,Nairobi,0.1,0.012,0.05,1.225,0.967619935,0.863006927,0.967354371,0.967923664
289,Nairobi,0.1,0.01,0.31,1.225,0.705817266,0.498759585,0.496384296,0.4163742
290,Nairobi,0.1,0.012,0.21,1.225,0.751522366,0.588893871,0.589423555,0.503734487
291,Nairobi,0.1,0.01,0.35,1.225,0.700760552,0.492866434,0.488152146,0.40614106
292,Nairobi,0.1,0.012,0.11,1.225,0.812913612,0.666766726,0.696790006,0.635606076
293,Nairobi,0.1,0.012,0.17,1.225,0.767411837,0.609049154,0.617212452,0.53786587
294,Nairobi,0.1,0.012,0.27,1.225,0.736515688,0.569858396,0.56317859,0.47149943
295,Nairobi,0.1,0.012,0.07,1.225,0.886583267,0.760214405,0.825630126,0.793852476
296,Nairobi,0.1,0.012,0.01,1.225,2.102133773,2.302102996,2.951494938,3.404921785
297,Nairobi,0.1,0.012,0.13,1.225,0.793079493,0.641607765,0.662102325,0.593001333
298,Nairobi,0.1,0.012,0.23,1.225,0.745650181,0.581445196,0.57915377,0.491120748
299,Nairobi,0.1,0.012,0.19,1.225,0.758630809,0.597910701,0.60185542,0.519003777
300,Nairobi,0.1,0.012,0.33,1.225,0.726966028,0.557744981,0.546477352,0.450986346
301,Nairobi,0.1,0.012,0.29,1.225,0.732893398,0.565263644,0.556843625,0.463718588
302,Nairobi,0.1,0.012,0.25,1.225,0.740717552,0.575188319,0.570527165,0.480525226
303,Nairobi,0.1,0.014,0.03,1.225,1.197283331,1.214943397,1.41319969,1.480267155
304,Nairobi,0.1,0.012,0.31,1.225,0.729738505,0.561261771,0.551326087,0.456941742
305,Nairobi,0.1,0.012,0.35,1.225,0.72451041,0.554630117,0.54218277,0.445711582
306,Nairobi,0.1,0.014,0.09,1.225,0.871085342,0.774566768,0.813154804,0.751015466
307,Nairobi,0.1,0.014,0.15,1.225,0.805845844,0.686491609,0.693146074,0.605165447
308,Nairobi,0.1,0.014,0.05,1.225,1.001564504,0.950717364,1.053172676,1.042716035
309,Nairobi,0.1,0.014,0.21,1.225,0.777886129,0.648745231,0.641713938,0.542658524
310,Nairobi,0.1,0.014,0.01,1.225,2.175877629,2.536073839,3.213335169,3.668023289
311,Nairobi,0.1,0.014,0.11,1.225,0.841431009,0.734532579,0.758605344,0.684719954
312,Nairobi,0.1,0.014,0.27,1.225,0.76235301,0.627775114,0.613140666,0.507932634
313,Nairobi,0.1,0.014,0.17,1.225,0.79433301,0.670948966,0.671968111,0.579427271
314,Nairobi,0.1,0.014,0.33,1.225,0.752468343,0.61443057,0.594957787,0.485834485
