,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
1567,Madrid,0.2,0.014,0.05,0.245,0.489548702,0.552503589,0.631704234,0.66308939
1568,Madrid,0.2,0.014,0.15,0.245,0.272535401,0.271495233,0.288126436,0.28116401
1569,Madrid,0.2,0.014,0.21,0.245,0.241533604,0.231351347,0.239044112,0.226603501
1570,Madrid,0.2,0.014,0.11,0.245,0.311992316,0.322587582,0.350595021,0.350604865
1571,Madrid,0.2,0.014,0.07,0.245,0.39654295,0.432071353,0.484456496,0.499406955
1572,Madrid,0.2,0.014,0.17,0.245,0.259769945,0.254965381,0.267916045,0.258697891
1573,Madrid,0.2,0.014,0.27,0.245,0.224310443,0.209049285,0.211776283,0.196292258
1574,Madrid,0.2,0.014,0.33,0.245,0.2133503,0.194857143,0.194424132,0.177003408
1575,Madrid,0.2,0.014,0.23,0.245,0.234794099,0.222624441,0.228374075,0.21474256
1576,Madrid,0.2,0.014,0.13,0.245,0.289228704,0.293111216,0.314555438,0.310542816
1577,Madrid,0.2,0.014,0.19,0.245,0.249691962,0.241915512,0.251960493,0.240961506
1578,Madrid,0.2,0.016,0.03,0.245,0.733944682,0.884942056,1.021705545,1.08420371
1579,Madrid,0.2,0.016,0.09,0.245,0.358238509,0.387696171,0.421818357,0.423790194
1580,Madrid,0.2,0.014,0.29,0.245,0.220153141,0.203666049,0.205194419,0.188975782
1581,Madrid,0.2,0.014,0.25,0.245,0.229132921,0.215293851,0.21941126,0.204779387
1582,Madrid,0.2,0.014,0.35,0.245,0.210531987,0.191207751,0.189962173,0.172043445
1583,Madrid,0.2,0.016,0.15,0.245,0.283097387,0.288247178,0.301841161,0.291707772
1584,Madrid,0.2,0.014,0.31,0.245,0.216532271,0.198977433,0.199461841,0.182603382
1585,Madrid,0.2,0.016,0.05,0.245,0.508520941,0.586594464,0.661773152,0.687955506
1586,Madrid,0.2,0.016,0.01,0.245,1.861063574,2.376680325,2.821367912,3.065445202
1587,Madrid,0.2,0.016,0.11,0.245,0.324083437,0.342492055,0.367283231,0.363752687
1588,Madrid,0.2,0.016,0.21,0.245,0.250894129,0.245626313,0.250422535,0.235101222
1589,Madrid,0.2,0.016,0.27,0.245,0.233003493,0.221948157,0.221856765,0.203653295
1590,Madrid,0.2,0.016,0.17,0.245,0.269837211,0.270697392,0.280668762,0.268399165
1591,Madrid,0.2,0.016,0.07,0.245,0.411910793,0.458731254,0.507516469,0.518134914
1592,Madrid,0.2,0.016,0.13,0.245,0.300437632,0.311196922,0.329528175,0.322188295
1593,Madrid,0.2,0.016,0.23,0.245,0.243893438,0.236360934,0.239244608,0.222795491
1594,Madrid,0.2,0.016,0.33,0.245,0.221618594,0.206880323,0.203678658,0.183641107
1595,Madrid,0.2,0.016,0.19,0.245,0.259368661,0.256842314,0.263953731,0.249997658
1596,Madrid,0.2,0.016,0.29,0.245,0.228685077,0.216232761,0.214961607,0.196062449
1597,Madrid,0.2,0.018,0.03,0.245,0.763535141,0.930149179,1.061505004,1.117204156
1598,Madrid,0.2,0.016,0.25,0.245,0.238012864,0.228578028,0.229855165,0.212458696
1599,Madrid,0.2,0.018,0.09,0.245,0.372681617,0.407501568,0.438249845,0.436689306
1600,Madrid,0.2,0.016,0.31,0.245,0.224923881,0.211254846,0.20895616,0.189451082
1601,Madrid,0.2,0.016,0.35,0.245,0.218691059,0.203005755,0.199004311,0.178495142
1602,Madrid,0.2,0.018,0.15,0.245,0.294511029,0.302972239,0.313599064,0.300586626
