,location,burn_in,long_term_degredation,initial_pce,module_cost,two_years_lcoe,five_years_lcoe,ten_years_lcoe,tw_five_years_lcoe
896,Johanesberg,0.4,0.018,0.29,0.049,0.139412367,0.137072497,0.13588321,0.130518058
897,Johanesberg,0.4,0.018,0.25,0.049,0.151991743,0.150869531,0.150298984,0.144994832
898,Johanesberg,0.5,0.0,0.09,0.049,0.256063907,0.210220776,0.193746426,0.180862775
899,Johanesberg,0.4,0.018,0.35,0.049,0.12593452,0.122290036,0.120437824,0.11500732
900,Johanesberg,0.5,0.0,0.05,0.049,0.421272169,0.352385869,0.327630535,0.308082943
901,Johanesberg,0.4,0.018,0.31,0.049,0.134340051,0.131509194,0.130070418,0.12468067
902,Johanesberg,0.5,0.0,0.11,0.049,0.218516603,0.177910558,0.163318251,0.151949132
903,Johanesberg,0.5,0.0,0.01,0.049,1.908147375,1.631872614,1.532588443,1.453065391
904,Johanesberg,0.5,0.0,0.15,0.049,0.17345988,0.139138341,0.126804487,0.117252807
905,Johanesberg,0.5,0.0,0.07,0.049,0.315066843,0.260994007,0.241562163,0.226298533
906,Johanesberg,0.5,0.0,0.21,0.049,0.138058245,0.108674538,0.098115183,0.089991493
907,Johanesberg,0.5,0.0,0.13,0.049,0.192522332,0.155541963,0.142252609,0.131932013
908,Johanesberg,0.5,0.0,0.27,0.049,0.11839074,0.091750277,0.082176758,0.074846396
909,Johanesberg,0.5,0.0,0.17,0.049,0.158882724,0.126594409,0.11499123,0.106027546
910,Johanesberg,0.5,0.0,0.23,0.049,0.130362256,0.102051991,0.091878398,0.08406514
911,Johanesberg,0.5,0.0,0.33,0.049,0.105875112,0.080980355,0.072034186,0.06520867
912,Johanesberg,0.5,0.0,0.29,0.049,0.113643426,0.087665126,0.078329567,0.071190699
913,Johanesberg,0.5,0.0,0.19,0.049,0.147374454,0.116691316,0.105664987,0.097165511
914,Johanesberg,0.5,0.002,0.03,0.049,0.747585603,0.639749873,0.644986012,0.68868963
915,Johanesberg,0.5,0.0,0.25,0.049,0.123897633,0.096489061,0.086639507,0.079087013
916,Johanesberg,0.5,0.002,0.09,0.049,0.286106825,0.237766479,0.236469151,0.249659238
917,Johanesberg,0.5,0.002,0.15,0.049,0.19381121,0.157369952,0.154765948,0.161853353
918,Johanesberg,0.5,0.0,0.35,0.049,0.10265682,0.078210959,0.06942611,0.062730411
919,Johanesberg,0.5,0.0,0.31,0.049,0.109508675,0.084107099,0.074978796,0.068006712
920,Johanesberg,0.5,0.002,0.05,0.049,0.470698289,0.398559785,0.399875839,0.425271331
921,Johanesberg,0.5,0.002,0.11,0.049,0.244154251,0.20122258,0.199331306,0.209747443
922,Johanesberg,0.5,0.002,0.01,0.049,2.132022409,1.845700567,1.870537155,2.00578145
923,Johanesberg,0.5,0.002,0.21,0.049,0.154256047,0.122914408,0.11975041,0.124222397
924,Johanesberg,0.5,0.002,0.17,0.049,0.177523776,0.14318236,0.140347769,0.146358235
925,Johanesberg,0.5,0.002,0.07,0.049,0.352032331,0.295192641,0.294828663,0.31237782
926,Johanesberg,0.5,0.002,0.27,0.049,0.132281035,0.103772523,0.100297428,0.103316418
927,Johanesberg,0.5,0.002,0.13,0.049,0.21511018,0.175922977,0.173620512,0.182116225
928,Johanesberg,0.5,0.002,0.33,0.049,0.118297001,0.091591394,0.087918334,0.090012701
929,Johanesberg,0.5,0.002,0.23,0.049,0.145657119,0.115424094,0.112138361,0.116041783
930,Johanesberg,0.5,0.002,0.19,0.049,0.164665288,0.131981643,0.128965011,0.134125264
931,Johanesberg,0.5,0.004,0.03,0.049,0.769277585,0.701573023,0.761317682,0.789410367
932,Johanesberg,0.5,0.002,0.29,0.049,0.126976738,0.099152086,0.095601899,0.09827017
933,Johanesberg,0.5,0.002,0.25,0.049,0.138434029,0.109132241,0.105744252,0.10917008
934,Johanesberg,0.5,0.002,0.35,0.049,0.11470112,0.088459118,0.084735154,0.086591764
935,Johanesberg,0.5,0.004,0.09,0.049,0.294408515,0.260743384,0.279119458,0.286171858
936,Johanesberg,0.5,0.004,0.15,0.049,0.199434846,0.172577624,0.182680013,0.185524377
937,Johanesberg,0.5,0.002,0.31,0.049,0.122356874,0.095127842,0.091512255,0.09387506
938,Johanesberg,0.5,0.004,0.05,0.049,0.484356095,0.437075184,0.471998681,0.487467187
939,Johanesberg,0.5,0.004,0.21,0.049,0.158731949,0.134792418,0.141348964,0.142389901
940,Johanesberg,0.5,0.004,0.01,0.049,2.19388528,2.024062496,2.207913017,2.299126633
941,Johanesberg,0.5,0.004,0.11,0.049,0.251238644,0.220668013,0.235283316,0.240422969
942,Johanesberg,0.5,0.004,0.07,0.049,0.362246919,0.323719007,0.348004871,0.35806302
943,Johanesberg,0.5,0.004,0.27,0.049,0.136119309,0.11380073,0.118387382,0.118426426
944,Johanesberg,0.5,0.004,0.17,0.049,0.182674815,0.157018994,0.165661326,0.167763101
945,Johanesberg,0.5,0.004,0.33,0.049,0.121729513,0.10044246,0.103775556,0.103177043
946,Johanesberg,0.5,0.004,0.23,0.049,0.149883514,0.126578267,0.132363983,0.133012873
947,Johanesberg,0.5,0.004,0.13,0.049,0.221351828,0.192923547,0.204935244,0.208750691
948,Johanesberg,0.5,0.004,0.19,0.049,0.169443225,0.144735879,0.152225539,0.15374106
949,Johanesberg,0.5,0.006,0.03,0.049,0.792266016,0.773965692,0.826419573,0.838850924
950,Johanesberg,0.5,0.004,0.29,0.049,0.130661102,0.10873379,0.112844953,0.112642165
951,Johanesberg,0.5,0.004,0.25,0.049,0.142450838,0.119678392,0.124816612,0.125136185
952,Johanesberg,0.5,0.006,0.09,0.049,0.303206367,0.287648509,0.302987556,0.304094723
953,Johanesberg,0.5,0.004,0.35,0.049,0.118029293,0.097007492,0.100018248,0.099255794
954,Johanesberg,0.5,0.004,0.31,0.049,0.125907188,0.104320658,0.108017688,0.107604271
955,Johanesberg,0.5,0.006,0.05,0.049,0.498830177,0.48217532,0.51236029,0.517997125
956,Johanesberg,0.5,0.006,0.15,0.049,0.205394586,0.190385257,0.198301369,0.197143719
957,Johanesberg,0.5,0.006,0.01,0.049,2.259445464,2.232917857,2.396716346,2.44312031
958,Johanesberg,0.5,0.006,0.11,0.049,0.258746444,0.243437912,0.255402892,0.255480595
959,Johanesberg,0.5,0.006,0.21,0.049,0.163475358,0.148701139,0.153436014,0.151307742
960,Johanesberg,0.5,0.006,0.27,0.049,0.140186981,0.125543398,0.128510938,0.125843441
961,Johanesberg,0.5,0.006,0.07,0.049,0.373071995,0.357122348,0.377763507,0.38048841
962,Johanesberg,0.5,0.006,0.33,0.049,0.125367173,0.110806737,0.112649624,0.109638993
963,Johanesberg,0.5,0.006,0.17,0.049,0.188133713,0.17322119,0.179827378,0.178270058
964,Johanesberg,0.5,0.006,0.13,0.049,0.227966516,0.212830599,0.222459692,0.22182469
965,Johanesberg,0.5,0.006,0.23,0.049,0.154362504,0.1396394,0.143682708,0.141343433
966,Johanesberg,0.5,0.006,0.29,0.049,0.134565666,0.119953619,0.122494565,0.119696913
967,Johanesberg,0.5,0.008,0.03,0.049,0.816670703,0.829216577,0.866230695,0.868070955
968,Johanesberg,0.5,0.006,0.35,0.049,0.121556379,0.107017328,0.108571021,0.105472158
969,Johanesberg,0.5,0.006,0.19,0.049,0.174506721,0.159670627,0.165242668,0.163369821
970,Johanesberg,0.5,0.008,0.09,0.049,0.31254623,0.308182797,0.31758338,0.314687377
971,Johanesberg,0.5,0.006,0.25,0.049,0.146707717,0.132027553,0.135489945,0.13297343
972,Johanesberg,0.5,0.006,0.31,0.049,0.12966969,0.115085113,0.11725451,0.114343498
973,Johanesberg,0.5,0.008,0.15,0.049,0.211721489,0.203976239,0.207854143,0.204010905
974,Johanesberg,0.5,0.008,0.05,0.049,0.514195968,0.516596243,0.53704223,0.536040727
975,Johanesberg,0.5,0.008,0.11,0.049,0.266716779,0.26081615,0.26770642,0.264379853
976,Johanesberg,0.5,0.008,0.01,0.049,2.329044635,2.392318576,2.512173398,2.528222501
977,Johanesberg,0.5,0.008,0.17,0.049,0.193928918,0.185586886,0.188490205,0.184479811
978,Johanesberg,0.5,0.008,0.21,0.049,0.168510996,0.159316428,0.16082749,0.156578305
979,Johanesberg,0.5,0.008,0.07,0.049,0.384563975,0.382616147,0.395961513,0.393742116
980,Johanesberg,0.5,0.008,0.27,0.049,0.144505252,0.134505531,0.134701697,0.130226996
981,Johanesberg,0.5,0.008,0.13,0.049,0.234988717,0.228023881,0.233176246,0.229551598
982,Johanesberg,0.5,0.008,0.23,0.049,0.159117433,0.149607802,0.150604337,0.146266906
983,Johanesberg,0.5,0.008,0.19,0.049,0.179882165,0.171068992,0.173202905,0.169060547
984,Johanesberg,0.5,0.008,0.33,0.049,0.12922894,0.118716869,0.118076296,0.113458092
985,Johanesberg,0.5,0.01,0.03,0.049,0.842626681,0.867830201,0.89304487,0.887336163
986,Johanesberg,0.5,0.008,0.29,0.049,0.13871078,0.128516717,0.128395497,0.123866364
987,Johanesberg,0.5,0.01,0.09,0.049,0.322479785,0.322533758,0.327414174,0.321671274
988,Johanesberg,0.5,0.008,0.25,0.049,0.15122685,0.141452569,0.142016904,0.137605347
989,Johanesberg,0.5,0.008,0.35,0.049,0.12530076,0.114656946,0.113801214,0.109146112
990,Johanesberg,0.5,0.01,0.05,0.049,0.53053849,0.540652266,0.553666375,0.547937146
991,Johanesberg,0.5,0.01,0.15,0.049,0.218450564,0.213474677,0.214288269,0.208538545
992,Johanesberg,0.5,0.01,0.21,0.049,0.173866726,0.166735219,0.165805905,0.160053267
993,Johanesberg,0.5,0.008,0.31,0.049,0.13366399,0.123300663,0.122903013,0.118326471
994,Johanesberg,0.5,0.01,0.11,0.049,0.275193751,0.272961417,0.275993273,0.270247268
995,Johanesberg,0.5,0.01,0.01,0.049,2.403067901,2.50372022,2.589937735,2.584331661
996,Johanesberg,0.5,0.01,0.07,0.049,0.396786446,0.4004332,0.408218504,0.402480484
997,Johanesberg,0.5,0.01,0.17,0.049,0.200092498,0.194228997,0.19432492,0.188573994
998,Johanesberg,0.5,0.01,0.23,0.049,0.16417461,0.156574497,0.155266295,0.149513026
999,Johanesberg,0.5,0.01,0.27,0.049,0.149098015,0.140768968,0.138871389,0.133117141
1000,Johanesberg,0.5,0.01,0.13,0.049,0.242457287,0.238642131,0.240394217,0.234646066
1001,Johanesberg,0.5,0.01,0.33,0.049,0.133336181,0.124245085,0.121731348,0.115976082
1002,Johanesberg,0.5,0.01,0.19,0.049,0.185599301,0.179035058,0.178564402,0.172812529
1003,Johanesberg,0.5,0.01,0.25,0.049,0.156033244,0.148039505,0.146413038,0.14065924
1004,Johanesberg,0.5,0.01,0.29,0.049,0.143119379,0.134501277,0.132369981,0.126615345
1005,Johanesberg,0.5,0.012,0.03,0.049,0.870286721,0.896240878,0.912268555,0.900947599
1006,Johanesberg,0.5,0.01,0.35,0.049,0.129283153,0.119996106,0.117323931,0.111568405
1007,Johanesberg,0.5,0.012,0.09,0.049,0.333065497,0.333092739,0.334462092,0.326605602
1008,Johanesberg,0.5,0.01,0.31,0.049,0.137912189,0.12904233,0.126707476,0.120952505
1009,Johanesberg,0.5,0.012,0.15,0.049,0.225621416,0.220463325,0.218901039,0.211737455
1010,Johanesberg,0.5,0.012,0.05,0.049,0.547953932,0.558351923,0.565584598,0.556342317
1011,Johanesberg,0.5,0.012,0.01,0.049,2.481950939,2.585686009,2.645688739,2.623974434
1012,Johanesberg,0.5,0.012,0.21,0.049,0.17957407,0.17219373,0.169375044,0.16250843
1013,Johanesberg,0.5,0.012,0.11,0.049,0.284227253,0.281897518,0.281934305,0.27439277
1014,Johanesberg,0.5,0.012,0.27,0.049,0.153992303,0.145377406,0.141860735,0.135159112
1015,Johanesberg,0.5,0.012,0.17,0.049,0.206660728,0.200587588,0.198507959,0.191466656
1016,Johanesberg,0.5,0.012,0.07,0.049,0.409811347,0.413542422,0.417005816,0.408654399
1017,Johanesberg,0.5,0.012,0.33,0.049,0.13771307,0.128312571,0.124351737,0.117755116
1018,Johanesberg,0.5,0.012,0.23,0.049,0.169563801,0.16170037,0.158608558,0.151806505
1019,Johanesberg,0.5,0.012,0.13,0.049,0.250416183,0.246454701,0.245568944,0.238245457
1020,Johanesberg,0.5,0.012,0.29,0.049,0.147817412,0.138904525,0.135219377,0.128557582
1021,Johanesberg,0.5,0.012,0.19,0.049,0.191691778,0.184896236,0.182408179,0.175463415
1022,Johanesberg,0.5,0.014,0.03,0.049,0.899824328,0.91806171,0.926752211,0.911094509
1023,Johanesberg,0.5,0.012,0.35,0.049,0.133526998,0.123924491,0.119849447,0.113279827
1024,Johanesberg,0.5,0.012,0.25,0.049,0.161155187,0.152885963,0.149564725,0.142816905
1025,Johanesberg,0.5,0.012,0.31,0.049,0.14243929,0.133266866,0.129434982,0.122807876
1026,Johanesberg,0.5,0.014,0.09,0.049,0.344369769,0.341202568,0.339772189,0.330283993
1027,Johanesberg,0.5,0.014,0.05,0.049,0.566551536,0.571946152,0.574564117,0.562608114
1028,Johanesberg,0.5,0.014,0.01,0.049,2.566188571,2.648639866,2.687693088,2.653526908
1029,Johanesberg,0.5,0.014,0.15,0.049,0.233279027,0.225830959,0.222376427,0.214122145
1030,Johanesberg,0.5,0.014,0.07,0.049,0.42372038,0.423610965,0.42362642,0.413256863
1031,Johanesberg,0.5,0.014,0.21,0.049,0.18566883,0.176386141,0.172064131,0.164338679
1032,Johanesberg,0.5,0.014,0.11,0.049,0.293873951,0.288760895,0.286410442,0.277483114
1033,Johanesberg,0.5,0.014,0.17,0.049,0.213674811,0.205471307,0.201659575,0.193623046
1034,Johanesberg,0.5,0.014,0.27,0.049,0.159218815,0.148916919,0.14411299,0.13668134
1035,Johanesberg,0.5,0.014,0.33,0.049,0.142387064,0.131436605,0.126326011,0.119081331
1036,Johanesberg,0.5,0.014,0.23,0.049,0.175318812,0.165637299,0.161126711,0.153516224
1037,Johanesberg,0.5,0.014,0.13,0.049,0.25891533,0.252455149,0.249467726,0.240928693
1038,Johanesberg,0.5,0.016,0.03,0.049,0.929281165,0.935255374,0.937996887,0.918909002
1039,Johanesberg,0.5,0.014,0.29,0.049,0.152834348,0.142286442,0.137366191,0.13000546
1040,Johanesberg,0.5,0.014,0.19,0.049,0.198197814,0.189397916,0.185304188,0.177439569
1041,Johanesberg,0.5,0.016,0.09,0.049,0.355643129,0.347592686,0.343894788,0.333116852
1042,Johanesberg,0.5,0.014,0.35,0.049,0.138058916,0.126941688,0.12175224,0.114555639
1043,Johanesberg,0.5,0.014,0.25,0.049,0.166624808,0.156608287,0.151939294,0.144425378
1044,Johanesberg,0.5,0.016,0.05,0.049,0.585098285,0.582657687,0.581535546,0.567433626
1045,Johanesberg,0.5,0.014,0.31,0.049,0.147273692,0.136511523,0.13148996,0.124190997
1046,Johanesberg,0.5,0.016,0.15,0.049,0.240915698,0.230060372,0.225074614,0.215958679
1047,Johanesberg,0.5,0.016,0.11,0.049,0.30349427,0.294168873,0.289885581,0.279863098
1048,Johanesberg,0.5,0.016,0.01,0.049,2.650195854,2.698244183,2.720304002,2.676286311
1049,Johanesberg,0.5,0.016,0.21,0.049,0.191746923,0.17968954,0.174151858,0.165748218
1050,Johanesberg,0.5,0.016,0.07,0.049,0.437591378,0.431544445,0.428766458,0.416801383
1051,Johanesberg,0.5,0.016,0.13,0.049,0.267391236,0.257183185,0.252494623,0.242995148
1052,Johanesberg,0.5,0.016,0.27,0.049,0.164431035,0.151705868,0.145861574,0.137853661
1053,Johanesberg,0.5,0.016,0.17,0.049,0.220669715,0.209319419,0.204106396,0.195283758
1054,Johanesberg,0.5,0.016,0.23,0.049,0.181058085,0.168739391,0.163081729,0.154832938
1055,Johanesberg,0.5,0.016,0.33,0.049,0.147048277,0.133898179,0.127858778,0.120102696
1056,Johanesberg,0.5,0.016,0.29,0.049,0.157837565,0.144951215,0.139032913,0.131120522
1057,Johanesberg,0.5,0.016,0.19,0.049,0.204686059,0.192945002,0.187552562,0.178961475
1058,Johanesberg,0.5,0.018,0.03,0.049,0.953890889,0.949114926,0.946955584,0.925095723
1059,Johanesberg,0.5,0.016,0.25,0.049,0.172079472,0.159541281,0.153782837,0.14566412
1060,Johanesberg,0.5,0.016,0.31,0.049,0.152094875,0.139068141,0.133085383,0.125256188
1061,Johanesberg,0.5,0.018,0.15,0.049,0.247295757,0.233469637,0.227224275,0.21741266
1062,Johanesberg,0.5,0.018,0.09,0.049,0.365061462,0.352743663,0.347179286,0.335359621
1063,Johanesberg,0.5,0.016,0.35,0.049,0.142578441,0.12931908,0.123229511,0.115538187
1064,Johanesberg,0.5,0.018,0.05,0.049,0.600593173,0.591292093,0.587089723,0.571253976
1065,Johanesberg,0.5,0.018,0.21,0.049,0.196824869,0.18235236,0.175815161,0.166864148
1066,Johanesberg,0.5,0.018,0.11,0.049,0.311531569,0.298528162,0.292654244,0.281747327
1067,Johanesberg,0.5,0.018,0.17,0.049,0.226513609,0.212421324,0.206055792,0.196598542
1068,Johanesberg,0.5,0.018,0.01,0.049,2.720379768,2.738229472,2.746285302,2.694304895
1069,Johanesberg,0.5,0.018,0.07,0.049,0.449179909,0.437939504,0.432861556,0.419607574
1070,Johanesberg,0.5,0.018,0.27,0.049,0.168785586,0.153953998,0.147254681,0.138781786
1071,Johanesberg,0.5,0.018,0.33,0.049,0.150942488,0.135882416,0.129079942,0.12091131
1072,Johanesberg,0.5,0.018,0.23,0.049,0.185852962,0.171239941,0.164639303,0.155875379
1073,Johanesberg,0.5,0.018,0.19,0.049,0.210106666,0.195804255,0.189343854,0.180166366
1074,Johanesberg,0.5,0.018,0.13,0.049,0.274472435,0.260994383,0.254906169,0.244631157
1075,Johanesberg,0.5,0.018,0.29,0.049,0.162017504,0.147099247,0.1403608,0.132003315
1076,Johanesberg,0.5,0.018,0.35,0.049,0.14635428,0.13123546,0.124406461,0.116316069
1077,Johanesberg,0.5,0.018,0.25,0.049,0.176636573,0.161905524,0.155251599,0.14664483
1078,Johanesberg,0.5,0.018,0.31,0.049,0.156122733,0.141128992,0.134356466,0.126099499
1079,Johanesberg,0.0,0.0,0.01,0.245,1.164673743,0.902341177,0.816398785,0.756521177
1080,Johanesberg,0.0,0.0,0.07,0.245,0.259505842,0.175268173,0.147671493,0.128446582
1081,Johanesberg,0.0,0.0,0.13,0.245,0.189877625,0.119339563,0.096231015,0.080133234
1082,Johanesberg,0.0,0.0,0.19,0.245,0.16422518,0.098734343,0.077279316,0.062333636
1083,Johanesberg,0.0,0.0,0.03,0.245,0.460654225,0.336839912,0.296277518,0.268018674
1084,Johanesberg,0.0,0.0,0.09,0.245,0.225981132,0.14833957,0.122903842,0.105184586
1085,Johanesberg,0.0,0.0,0.25,0.245,0.150885952,0.088019671,0.067424476,0.053077888
1086,Johanesberg,0.0,0.0,0.31,0.245,0.142710331,0.081452649,0.061384447,0.047405045
1087,Johanesberg,0.0,0.0,0.15,0.245,0.179046585,0.110639573,0.088229179,0.07261784
1088,Johanesberg,0.0,0.0,0.05,0.245,0.319850345,0.223739683,0.192253289,0.170318198
1089,Johanesberg,0.0,0.0,0.21,0.245,0.15893183,0.094482483,0.07336866,0.058660715
1090,Johanesberg,0.0,0.002,0.01,0.245,1.199341434,0.983740815,0.975962338,1.069124029
1091,Johanesberg,0.0,0.0,0.11,0.245,0.204647236,0.131203197,0.107142621,0.090381509
1092,Johanesberg,0.0,0.0,0.27,0.245,0.147757006,0.085506362,0.065112856,0.050906796
1093,Johanesberg,0.0,0.0,0.17,0.245,0.170764032,0.103986647,0.082110134,0.066870782
1094,Johanesberg,0.0,0.0,0.33,0.245,0.140645787,0.079794317,0.059859195,0.045972517
1095,Johanesberg,0.0,0.0,0.23,0.245,0.154559068,0.090970083,0.070138122,0.055626567
1096,Johanesberg,0.0,0.002,0.03,0.245,0.474366063,0.367226032,0.354184382,0.378766932
1097,Johanesberg,0.0,0.0,0.29,0.245,0.145059643,0.08333972,0.063120084,0.049035169
1098,Johanesberg,0.0,0.002,0.07,0.245,0.267230296,0.191079007,0.176533599,0.181522119
1099,Johanesberg,0.0,0.0,0.35,0.245,0.138817195,0.078325512,0.05850826,0.044703709
1100,Johanesberg,0.0,0.002,0.13,0.245,0.195529524,0.130105112,0.115039179,0.113245166
1101,Johanesberg,0.0,0.002,0.05,0.245,0.329371014,0.243923101,0.229828819,0.240695546
1102,Johanesberg,0.0,0.002,0.19,0.245,0.169113509,0.107641107,0.092383408,0.088090579
1103,Johanesberg,0.0,0.002,0.09,0.245,0.232707688,0.161721191,0.146925159,0.148648012
1104,Johanesberg,0.0,0.002,0.25,0.245,0.155377225,0.095959871,0.080602459,0.075010254
1105,Johanesberg,0.0,0.002,0.15,0.245,0.184376087,0.120620301,0.1054734,0.102624329
1106,Johanesberg,0.0,0.002,0.31,0.245,0.146958248,0.088800442,0.073381918,0.06699333
1107,Johanesberg,0.0,0.002,0.21,0.245,0.163662597,0.103005689,0.087708421,0.082899966
1108,Johanesberg,0.0,0.004,0.01,0.245,1.23613628,1.081282654,1.213050743,1.618160282
1109,Johanesberg,0.0,0.002,0.11,0.245,0.210738768,0.143038956,0.128083437,0.127728141
1110,Johanesberg,0.0,0.002,0.27,0.245,0.152155143,0.093219838,0.077839037,0.071942043
1111,Johanesberg,0.0,0.004,0.07,0.245,0.27542871,0.210025255,0.219418522,0.274740699
1112,Johanesberg,0.0,0.002,0.17,0.245,0.175846996,0.113367218,0.0981584,0.094502522
1113,Johanesberg,0.0,0.002,0.33,0.245,0.144832251,0.086992513,0.071558558,0.064968865
1114,Johanesberg,0.0,0.004,0.03,0.245,0.488919239,0.403637963,0.440225623,0.573278299
1115,Johanesberg,0.0,0.002,0.23,0.245,0.159159675,0.099176437,0.083846482,0.078612076
1116,Johanesberg,0.0,0.002,0.29,0.245,0.14937749,0.090857745,0.075456781,0.069297038
1117,Johanesberg,0.0,0.004,0.09,0.245,0.239846976,0.177756494,0.182617368,0.224984475
1118,Johanesberg,0.0,0.004,0.13,0.245,0.201528215,0.143005554,0.142985397,0.171400908
1119,Johanesberg,0.0,0.002,0.35,0.245,0.142949229,0.085391208,0.069943586,0.063175772
1120,Johanesberg,0.0,0.004,0.05,0.245,0.339475856,0.268109053,0.285660634,0.364301954
1121,Johanesberg,0.0,0.004,0.19,0.245,0.174301777,0.118314153,0.114825908,0.133328475
1122,Johanesberg,0.0,0.004,0.11,0.245,0.217204066,0.157221841,0.159198468,0.193321447
1123,Johanesberg,0.0,0.004,0.15,0.245,0.1900326,0.132580286,0.131095823,0.155325864
1124,Johanesberg,0.0,0.004,0.25,0.245,0.160144075,0.105474676,0.100183038,0.113530901
1125,Johanesberg,0.0,0.004,0.31,0.245,0.151466811,0.097605361,0.091208428,0.101396979
1126,Johanesberg,0.0,0.004,0.21,0.245,0.168683635,0.113219116,0.109015237,0.125472282
1127,Johanesberg,0.0,0.006,0.01,0.245,1.275260255,1.200296895,1.58102274,2.177550721
1128,Johanesberg,0.0,0.004,0.17,0.245,0.181241842,0.124608031,0.122003807,0.143033198
1129,Johanesberg,0.0,0.004,0.27,0.245,0.156823142,0.102462958,0.096748304,0.108887045
1130,Johanesberg,0.0,0.006,0.07,0.245,0.284146087,0.233142241,0.285977874,0.369717273
1131,Johanesberg,0.0,0.004,0.33,0.245,0.14927559,0.095618169,0.088942123,0.098332872
1132,Johanesberg,0.0,0.006,0.13,0.245,0.207906626,0.158745839,0.186359198,0.2306534
1133,Johanesberg,0.0,0.004,0.23,0.245,0.164042567,0.109010178,0.104215125,0.118982396
1134,Johanesberg,0.0,0.006,0.03,0.245,0.504393636,0.448065445,0.573765545,0.771457925
1135,Johanesberg,0.0,0.004,0.29,0.245,0.153960273,0.099866654,0.093787333,0.104883729
1136,Johanesberg,0.0,0.006,0.09,0.245,0.247438184,0.197321734,0.2380133,0.302760555
1137,Johanesberg,0.0,0.004,0.35,0.245,0.147334798,0.093858088,0.086934829,0.095618957
1138,Johanesberg,0.0,0.006,0.15,0.245,0.196047172,0.147173087,0.17086299,0.209021288
1139,Johanesberg,0.0,0.006,0.19,0.245,0.179818465,0.131336714,0.14965769,0.179419504
1140,Johanesberg,0.0,0.006,0.05,0.245,0.350220339,0.297619186,0.372314152,0.490239434
1141,Johanesberg,0.0,0.006,0.25,0.245,0.165212669,0.117084026,0.130572989,0.152778002
1142,Johanesberg,0.0,0.006,0.11,0.245,0.224078621,0.17452688,0.207490411,0.260151766
1143,Johanesberg,0.0,0.006,0.17,0.245,0.186978185,0.138323344,0.159012963,0.192479105
1144,Johanesberg,0.0,0.006,0.21,0.245,0.174022508,0.125680878,0.142084385,0.168847463
1145,Johanesberg,0.0,0.006,0.31,0.245,0.156260767,0.108348554,0.118875982,0.13644944
1146,Johanesberg,0.0,0.008,0.01,0.245,1.316941741,1.348750717,1.974377693,2.719833966
1147,Johanesberg,0.0,0.006,0.27,0.245,0.161786628,0.113740815,0.126096348,0.146528787
1148,Johanesberg,0.0,0.006,0.23,0.245,0.169234549,0.121008672,0.135828187,0.160114053
1149,Johanesberg,0.0,0.008,0.07,0.245,0.293433313,0.261977488,0.357128535,0.461789288
1150,Johanesberg,0.0,0.006,0.33,0.245,0.154000194,0.106142636,0.115922206,0.132326086
1151,Johanesberg,0.0,0.008,0.13,0.245,0.214701989,0.178379671,0.232724953,0.288093841
1152,Johanesberg,0.0,0.008,0.03,0.245,0.520879585,0.50348259,0.71651714,0.963576851
1153,Johanesberg,0.0,0.006,0.29,0.245,0.158833148,0.110858741,0.122237183,0.141141544
1154,Johanesberg,0.0,0.008,0.19,0.245,0.185695776,0.147580559,0.186892192,0.224100985
1155,Johanesberg,0.0,0.008,0.09,0.245,0.255525624,0.221726667,0.297230482,0.3781581
1156,Johanesberg,0.0,0.006,0.35,0.245,0.151997976,0.104188828,0.113306011,0.128673983
1157,Johanesberg,0.0,0.008,0.15,0.245,0.202454913,0.165375589,0.213373323,0.261074607
1158,Johanesberg,0.0,0.008,0.25,0.245,0.170612594,0.131565086,0.16305926,0.190824855
1159,Johanesberg,0.0,0.008,0.05,0.245,0.361667181,0.334429001,0.464945087,0.612325514
1160,Johanesberg,0.0,0.008,0.21,0.245,0.17971038,0.141225204,0.177434665,0.210896151
1161,Johanesberg,0.0,0.008,0.11,0.245,0.231402561,0.196112525,0.259113565,0.324938291
1162,Johanesberg,0.0,0.008,0.31,0.245,0.161368102,0.121749202,0.148452063,0.170429932
1163,Johanesberg,0.0,0.008,0.17,0.245,0.193089509,0.155431303,0.198575035,0.240412865
1164,Johanesberg,0.0,0.008,0.27,0.245,0.167074573,0.127808383,0.15746884,0.183019375
1165,Johanesberg,0.0,0.008,0.23,0.245,0.174765928,0.135975136,0.169621938,0.199987829
1166,Johanesberg,0.0,0.008,0.33,0.245,0.159033643,0.119270455,0.144763394,0.165279725
1167,Johanesberg,0.0,0.01,0.03,0.245,0.538479625,0.574542539,0.854362302,1.14916159
1168,Johanesberg,0.0,0.008,0.29,0.245,0.164024561,0.124569852,0.152649523,0.176290527
1169,Johanesberg,0.0,0.01,0.09,0.245,0.264159598,0.253020471,0.354412343,0.450991285
1170,Johanesberg,0.0,0.01,0.15,0.245,0.209295677,0.18871618,0.254422558,0.311357532
1171,Johanesberg,0.0,0.008,0.35,0.245,0.156965982,0.117074998,0.141496296,0.160718125
1172,Johanesberg,0.0,0.01,0.05,0.245,0.373887581,0.381629258,0.554392258,0.730259305
1173,Johanesberg,0.0,0.01,0.21,0.245,0.185782627,0.161157285,0.211569941,0.251514714
1174,Johanesberg,0.0,0.01,0.11,0.245,0.239221439,0.223791229,0.30896241,0.387521351
1175,Johanesberg,0.0,0.01,0.27,0.245,0.172719869,0.145846856,0.187763046,0.218268875
