Location,Burn-in,Long-Term Degredation,Initial PCE,Module Cost,Panel Replacement,LCOE
Paris,0.3,0.008,0.11,1.225,2,1.327289741
Paris,0.3,0.008,0.01,1.225,2,3.532633289
Paris,0.3,0.006,0.33,1.225,2,1.159895473
Paris,0.3,0.008,0.17,1.225,2,1.249454269
Paris,0.3,0.008,0.07,1.225,2,1.453309262
Paris,0.3,0.008,0.23,1.225,2,1.21222871
Paris,0.3,0.008,0.13,1.225,2,1.293361439
Paris,0.3,0.008,0.03,1.225,2,1.915381181
Paris,0.3,0.008,0.29,1.225,2,1.190406911
Paris,0.3,0.008,0.09,1.225,2,1.376297318
Paris,0.3,0.008,0.19,1.225,2,1.234433416
Paris,0.3,0.008,0.35,1.225,2,1.176066938
Paris,0.3,0.008,0.25,1.225,2,1.203790937
Paris,0.3,0.008,0.15,1.225,2,1.268480701
Paris,0.3,0.008,0.31,1.225,2,1.185010138
Paris,0.3,0.008,0.21,1.225,2,1.22227369
Paris,0.3,0.01,0.05,1.225,2,1.620390868
Paris,0.3,0.01,0.01,1.225,2,3.595788637
Paris,0.3,0.008,0.27,1.225,2,1.196603214
Paris,0.3,0.01,0.11,1.225,2,1.351018625
Paris,0.3,0.008,0.33,1.225,2,1.180267528
Paris,0.3,0.01,0.17,1.225,2,1.271791634
Paris,0.3,0.01,0.07,1.225,2,1.479291084
Paris,0.3,0.01,0.13,1.225,2,1.316483763
Paris,0.3,0.01,0.03,1.225,2,1.949623786
Paris,0.3,0.01,0.23,1.225,2,1.233900568
Paris,0.3,0.01,0.19,1.225,2,1.256502243
Paris,0.3,0.01,0.29,1.225,2,1.211688645
Paris,0.3,0.01,0.09,1.225,2,1.400902345
Paris,0.3,0.01,0.35,1.225,2,1.197092306
Paris,0.3,0.01,0.15,1.225,2,1.291158214
Paris,0.3,0.01,0.25,1.225,2,1.225311947
Paris,0.3,0.01,0.31,1.225,2,1.206195391
Paris,0.3,0.012,0.05,1.225,2,1.649887049
Paris,0.3,0.01,0.21,1.225,2,1.244125129
Paris,0.3,0.012,0.01,1.225,2,3.661243234
Paris,0.3,0.012,0.11,1.225,2,1.375611389
Paris,0.3,0.01,0.27,1.225,2,1.217995724
Paris,0.3,0.012,0.07,1.225,2,1.506218808
Paris,0.3,0.01,0.33,1.225,2,1.201367993
Paris,0.3,0.012,0.03,1.225,2,1.985113035
Paris,0.3,0.012,0.17,1.225,2,1.294942219
Paris,0.3,0.012,0.23,1.225,2,1.256361416
Paris,0.3,0.012,0.13,1.225,2,1.340447884
Paris,0.3,0.012,0.09,1.225,2,1.426403148
Paris,0.3,0.012,0.19,1.225,2,1.279374513
Paris,0.3,0.012,0.25,1.225,2,1.247616456
Paris,0.3,0.012,0.29,1.225,2,1.233745167
Paris,0.3,0.012,0.15,1.225,2,1.314661331
Paris,0.3,0.012,0.35,1.225,2,1.218883129
Paris,0.3,0.012,0.21,1.225,2,1.266772096
Paris,0.3,0.012,0.27,1.225,2,1.240167055
Paris,0.3,0.012,0.31,1.225,2,1.228151918
Paris,0.3,0.014,0.05,1.225,2,1.680476985
Paris,0.3,0.014,0.01,1.225,2,3.72912497
Paris,0.3,0.014,0.11,1.225,2,1.401116083
Paris,0.3,0.012,0.33,1.225,2,1.223236647
Paris,0.3,0.014,0.07,1.225,2,1.534145045
Paris,0.3,0.014,0.17,1.225,2,1.318951256
Paris,0.3,0.014,0.03,1.225,2,2.021918271
Paris,0.3,0.014,0.13,1.225,2,1.365300625
Paris,0.3,0.014,0.23,1.225,2,1.279655142
Paris,0.3,0.014,0.09,1.225,2,1.452849553
Paris,0.3,0.014,0.19,1.225,2,1.303094915
Paris,0.3,0.014,0.29,1.225,2,1.256619573
Paris,0.3,0.014,0.15,1.225,2,1.339035973
Paris,0.3,0.014,0.25,1.225,2,1.270748044
Paris,0.3,0.014,0.35,1.225,2,1.241481984
Paris,0.3,0.014,0.31,1.225,2,1.250922622
Paris,0.3,0.014,0.21,1.225,2,1.290258842
Paris,0.3,0.016,0.05,1.225,2,1.712222663
Paris,0.3,0.014,0.27,1.225,2,1.263160527
Paris,0.3,0.016,0.11,1.225,2,1.427584389
Paris,0.3,0.016,0.01,1.225,2,3.799571396
Paris,0.3,0.014,0.33,1.225,2,1.245916219
Paris,0.3,0.016,0.17,1.225,2,1.343867397
Paris,0.3,0.016,0.07,1.225,2,1.563126384
Paris,0.3,0.016,0.23,1.225,2,1.303828944
Paris,0.3,0.016,0.13,1.225,2,1.391092345
Paris,0.3,0.016,0.03,1.225,2,2.060114072
Paris,0.3,0.016,0.09,1.225,2,1.480295149
Paris,0.3,0.016,0.19,1.225,2,1.327711515
Paris,0.3,0.016,0.29,1.225,2,1.280358214
Paris,0.1,0.002,0.07,1.225,2,1.096261214
Paris,0.3,0.016,0.25,1.225,2,1.294753584
Paris,0.3,0.016,0.15,1.225,2,1.364331532
Paris,0.3,0.016,0.21,1.225,2,1.314632958
Paris,0.1,0.002,0.13,1.225,2,0.975609265
Paris,0.3,0.016,0.31,1.225,2,1.274553642
Paris,0.3,0.016,0.27,1.225,2,1.287022732
Paris,0.1,0.002,0.09,1.225,2,1.038169513
Paris,0.1,0.002,0.19,1.225,2,0.93115864
Paris,0.1,0.002,0.25,1.225,2,0.908044385
Paris,0.3,0.016,0.33,1.225,2,1.269452664
Paris,0.1,0.002,0.11,1.225,2,1.001202085
Paris,0.1,0.002,0.15,1.225,2,0.95684121
Paris,0.1,0.002,0.31,1.225,2,0.89387764
Paris,0.1,0.002,0.21,1.225,2,0.921986307
Paris,0.1,0.004,0.01,1.225,2,2.711203919
Paris,0.1,0.002,0.27,1.225,2,0.902622537
Paris,0.1,0.002,0.17,1.225,2,0.94248918
Paris,0.1,0.002,0.23,1.225,2,0.914409171
Paris,0.1,0.002,0.33,1.225,2,0.890300191
Paris,0.1,0.004,0.07,1.225,2,1.115376956
Paris,0.1,0.004,0.03,1.225,2,1.470005104
Paris,0.1,0.002,0.29,1.225,2,0.897948537
Paris,0.1,0.004,0.13,1.225,2,0.992621173
Paris,0.1,0.002,0.35,1.225,2,0.887131599
Paris,0.1,0.004,0.05,1.225,2,1.221765381
Paris,0.1,0.004,0.19,1.225,2,0.947395453
Paris,0.1,0.004,0.09,1.225,2,1.056272298
Paris,0.1,0.004,0.25,1.225,2,0.92387815
Paris,0.1,0.004,0.15,1.225,2,0.973525856
Paris,0.1,0.004,0.31,1.225,2,0.909464376
Paris,0.1,0.004,0.11,1.225,2,1.018660261
Paris,0.1,0.004,0.21,1.225,2,0.93806318
Paris,0.1,0.006,0.01,1.225,2,2.759318752
Paris,0.1,0.004,0.17,1.225,2,0.958923566
Paris,0.1,0.004,0.27,1.225,2,0.91836176
Paris,0.1,0.004,0.33,1.225,2,0.905824546
Paris,0.1,0.006,0.07,1.225,2,1.13517118
Paris,0.1,0.004,0.23,1.225,2,0.93035392
Paris,0.1,0.006,0.03,1.225,2,1.496092795
Paris,0.1,0.004,0.29,1.225,2,0.913606258
Paris,0.1,0.004,0.35,1.225,2,0.902600703
Paris,0.1,0.006,0.13,1.225,2,1.010236891
Paris,0.1,0.006,0.09,1.225,2,1.075017611
Paris,0.1,0.006,0.19,1.225,2,0.964208565
Paris,0.1,0.006,0.05,1.225,2,1.243447644
Paris,0.1,0.006,0.15,1.225,2,0.990802695
Paris,0.1,0.006,0.11,1.225,2,1.036738085
Paris,0.1,0.006,0.21,1.225,2,0.954710675
Paris,0.1,0.006,0.25,1.225,2,0.940273908
Paris,0.1,0.006,0.31,1.225,2,0.925604338
Paris,0.1,0.006,0.17,1.225,2,0.975941263
Paris,0.1,0.006,0.23,1.225,2,0.946864601
Paris,0.1,0.006,0.27,1.225,2,0.93465962
Paris,0.1,0.008,0.01,1.225,2,2.809172196
Paris,0.1,0.006,0.33,1.225,2,0.921899913
Paris,0.1,0.008,0.07,1.225,2,1.15568066
Paris,0.1,0.008,0.13,1.225,2,1.028489145
Paris,0.1,0.006,0.29,1.225,2,0.929819724
Paris,0.1,0.008,0.03,1.225,2,1.523123155
Paris,0.1,0.006,0.35,1.225,2,0.918618857
Paris,0.1,0.008,0.09,1.225,2,1.094440278
Paris,0.1,0.008,0.19,1.225,2,0.981629211
Paris,0.1,0.008,0.15,1.225,2,1.008703826
Paris,0.1,0.008,0.25,1.225,2,0.95726212
Paris,0.1,0.008,0.05,1.225,2,1.265913388
Paris,0.1,0.008,0.11,1.225,2,1.055469145
Paris,0.1,0.008,0.21,1.225,2,0.971959721
Paris,0.1,0.008,0.17,1.225,2,0.993573888
Paris,0.1,0.008,0.31,1.225,2,0.94232751
Paris,0.1,0.008,0.27,1.225,2,0.951546397
Paris,0.1,0.01,0.01,1.225,2,2.86086022
Paris,0.1,0.008,0.23,1.225,2,0.96397189
Paris,0.1,0.008,0.33,1.225,2,0.938556157
Paris,0.1,0.008,0.29,1.225,2,0.946619058
Paris,0.1,0.01,0.07,1.225,2,1.176944878
Paris,0.1,0.01,0.03,1.225,2,1.551148217
Paris,0.1,0.01,0.13,1.225,2,1.047413073
Paris,0.1,0.01,0.19,1.225,2,0.999690929
Paris,0.1,0.008,0.35,1.225,2,0.935215821
Paris,0.1,0.01,0.09,1.225,2,1.114577689
Paris,0.1,0.01,0.05,1.225,2,1.289205859
Paris,0.1,0.01,0.15,1.225,2,1.027263709
Paris,0.1,0.01,0.25,1.225,2,0.974875489
Paris,0.1,0.01,0.21,1.225,2,0.989843522
Paris,0.1,0.01,0.31,1.225,2,0.959666087
Paris,0.1,0.01,0.11,1.225,2,1.074889498
Paris,0.1,0.01,0.17,1.225,2,1.011855385
Paris,0.1,0.01,0.27,1.225,2,0.969054599
Paris,0.1,0.01,0.23,1.225,2,0.981708717
Paris,0.1,0.01,0.33,1.225,2,0.955825341
Paris,0.1,0.012,0.01,1.225,2,2.91448599
Paris,0.1,0.012,0.07,1.225,2,1.199006275
Paris,0.1,0.01,0.29,1.225,2,0.964036598
Paris,0.1,0.012,0.03,1.225,2,1.580223919
Paris,0.1,0.01,0.35,1.225,2,0.952423544
Paris,0.1,0.012,0.13,1.225,2,1.067046445
Paris,0.1,0.012,0.09,1.225,2,1.135470037
Paris,0.1,0.012,0.19,1.225,2,1.018429767
Paris,0.1,0.012,0.25,1.225,2,0.993149171
Paris,0.1,0.012,0.05,1.225,2,1.313371547
Paris,0.1,0.012,0.15,1.225,2,1.046519389
Paris,0.1,0.012,0.11,1.225,2,1.095037905
Paris,0.3,0.018,0.03,1.225,2,2.099780764
Paris,0.1,0.012,0.21,1.225,2,1.008397774
Paris,0.3,0.018,0.09,1.225,2,1.508797654
Paris,0.3,0.016,0.35,1.225,2,1.264934662
Paris,0.1,0.012,0.17,1.225,2,1.030822241
Paris,0.3,0.018,0.05,1.225,2,1.745190841
Paris,0.1,0.012,0.23,1.225,2,1.000110485
Paris,0.3,0.018,0.11,1.225,2,1.455071969
Paris,0.3,0.018,0.15,1.225,2,1.390601203
Paris,0.3,0.018,0.01,1.225,2,3.872730659
Paris,0.3,0.018,0.21,1.225,2,1.339945702
Paris,0.3,0.018,0.07,1.225,2,1.593223772
Paris,0.3,0.018,0.13,1.225,2,1.417877285
Paris,0.3,0.018,0.17,1.225,2,1.369743039
Paris,0.3,0.018,0.27,1.225,2,1.311803852
Paris,0.3,0.018,0.23,1.225,2,1.328933661
Paris,0.3,0.018,0.33,1.225,2,1.293895479
Paris,0.3,0.018,0.19,1.225,2,1.353276082
Paris,0.4,0,0.03,1.225,2,1.899024975
Paris,0.3,0.018,0.29,1.225,2,1.305011011
Paris,0.3,0.018,0.25,1.225,2,1.319683558
Paris,0.4,0,0.09,1.225,2,1.364544565
Paris,0.3,0.018,0.35,1.225,2,1.289290485
Paris,0.4,0,0.15,1.225,2,1.257648636
Paris,0.4,0,0.05,1.225,2,1.578336678
Paris,0.3,0.018,0.31,1.225,2,1.299094675
Paris,0.4,0,0.11,1.225,2,1.315955483
Paris,0.4,0,0.01,1.225,2,3.50246672
Paris,0.4,0,0.21,1.225,2,1.211836206
Paris,0.4,0,0.17,1.225,2,1.238784679
Paris,0.4,0,0.07,1.225,2,1.440898872
Paris,0.4,0,0.27,1.225,2,1.186384941
Paris,0.4,0,0.13,1.225,2,1.282316908
Paris,0.4,0,0.23,1.225,2,1.201877004
Paris,0.4,0,0.33,1.225,2,1.170188751
Paris,0.4,0,0.19,1.225,2,1.223892095
Paris,0.4,0.002,0.03,1.225,2,2.090597109
Paris,0.4,0,0.29,1.225,2,1.18024155
Paris,0.4,0.002,0.09,1.225,2,1.502198738
Paris,0.4,0,0.25,1.225,2,1.193511285
Paris,0.4,0,0.35,1.225,2,1.166024032
Paris,0.4,0.002,0.15,1.225,2,1.384519234
Paris,0.4,0,0.31,1.225,2,1.174890863
Paris,0.4,0.002,0.05,1.225,2,1.73755803
Paris,0.4,0.002,0.21,1.225,2,1.334085281
Paris,0.4,0.002,0.11,1.225,2,1.448708029
Paris,0.4,0.002,0.01,1.225,2,3.855792785
Paris,0.4,0.002,0.27,1.225,2,1.306066513
Paris,0.4,0.002,0.07,1.225,2,1.586255608
Paris,0.4,0.002,0.17,1.225,2,1.363752295
Paris,0.4,0.002,0.13,1.225,2,1.411676021
Paris,0.4,0.002,0.23,1.225,2,1.323121403
Paris,0.4,0.002,0.33,1.225,2,1.288236465
Paris,0.4,0.002,0.19,1.225,2,1.347357359
Paris,0.4,0.002,0.29,1.225,2,1.299303381
Paris,0.4,0.002,0.25,1.225,2,1.313911757
Paris,0.4,0.004,0.03,1.225,2,2.125360037
Paris,0.4,0.002,0.35,1.225,2,1.283651611
Paris,0.4,0.004,0.09,1.225,2,1.527177643
Paris,0.4,0.004,0.15,1.225,2,1.407541337
Paris,0.4,0.002,0.31,1.225,2,1.293412921
Paris,0.4,0.004,0.05,1.225,2,1.766450543
Paris,0.4,0.004,0.01,1.225,2,3.919907792
Paris,0.4,0.004,0.21,1.225,2,1.356268757
Paris,0.4,0.004,0.11,1.225,2,1.472797478
Paris,0.4,0.004,0.27,1.225,2,1.327784086
Paris,0.4,0.004,0.17,1.225,2,1.386429081
Paris,0.4,0.004,0.07,1.225,2,1.61263223
Paris,0.4,0.004,0.33,1.225,2,1.309657556
Paris,0.4,0.004,0.13,1.225,2,1.435149693
Paris,0.4,0.004,0.23,1.225,2,1.345122569
Paris,0.4,0.004,0.29,1.225,2,1.320908496
Paris,0.4,0.006,0.03,1.225,2,2.161298606
Paris,0.4,0.004,0.19,1.225,2,1.369761526
Paris,0.4,0.004,0.25,1.225,2,1.335759783
Paris,0.4,0.004,0.31,1.225,2,1.314920088
Paris,0.4,0.004,0.35,1.225,2,1.304996465
Paris,0.4,0.006,0.09,1.225,2,1.553001305
Paris,0.4,0.006,0.05,1.225,2,1.796320167
Paris,0.4,0.006,0.15,1.225,2,1.43134202
Paris,0.4,0.006,0.01,1.225,2,3.986191092
Paris,0.4,0.006,0.21,1.225,2,1.379202452
Paris,0.4,0.006,0.11,1.225,2,1.497701604
Paris,0.4,0.006,0.07,1.225,2,1.639900878
Paris,0.4,0.006,0.27,1.225,2,1.350236122
Paris,0.4,0.006,0.17,1.225,2,1.409872769
Paris,0.4,0.006,0.33,1.225,2,1.331803083
Paris,0.4,0.006,0.23,1.225,2,1.367867789
Paris,0.4,0.006,0.13,1.225,2,1.459417218
Paris,0.4,0.006,0.29,1.225,2,1.34324427
Paris,0.4,0.008,0.03,1.225,2,2.19847348
Paris,0.4,0.006,0.19,1.225,2,1.392923376
Paris,0.4,0.006,0.35,1.225,2,1.327063175
Paris,0.4,0.006,0.25,1.225,2,1.358346683
Paris,0.4,0.008,0.09,1.225,2,1.579713314
Paris,0.4,0.006,0.31,1.225,2,1.337154601
Paris,0.4,0.008,0.05,1.225,2,1.827217321
Paris,0.4,0.008,0.01,1.225,2,4.05475457
Paris,0.4,0.008,0.11,1.225,2,1.523462444
Paris,0.4,0.008,0.15,1.225,2,1.455961459
Paris,0.4,0.008,0.07,1.225,2,1.668107581
Paris,0.4,0.008,0.21,1.225,2,1.402925077
Paris,0.4,0.008,0.13,1.225,2,1.484519557
Paris,0.4,0.008,0.17,1.225,2,1.434122932
Paris,0.4,0.008,0.27,1.225,2,1.37346052
Paris,0.4,0.008,0.23,1.225,2,1.391395455
Paris,0.4,0.008,0.33,1.225,2,1.354710428
Paris,0.4,0.008,0.19,1.225,2,1.416882004
Paris,0.4,0.01,0.03,1.225,2,2.236949569
Paris,0.4,0.008,0.29,1.225,2,1.366348405
Paris,0.4,0.01,0.09,1.225,2,1.607360311
Paris,0.4,0.008,0.25,1.225,2,1.381710584
Paris,0.4,0.008,0.35,1.225,2,1.349888992
Paris,0.4,0.01,0.15,1.225,2,1.481442641
Paris,0.4,0.01,0.05,1.225,2,1.859195954
Paris,0.4,0.008,0.31,1.225,2,1.360153993
Paris,0.4,0.01,0.21,1.225,2,1.427478055
Paris,0.4,0.01,0.11,1.225,2,1.550124979
Paris,0.4,0.01,0.01,1.225,2,4.125717945
Paris,0.4,0.01,0.17,1.225,2,1.459221911
Paris,0.4,0.01,0.07,1.225,2,1.697301591
Paris,0.4,0.01,0.27,1.225,2,1.39749783
Paris,0.4,0.01,0.13,1.225,2,1.510500542
Paris,0.4,0.01,0.23,1.225,2,1.415746649
Paris,0.4,0.01,0.33,1.225,2,1.378419587
Paris,0.4,0.01,0.19,1.225,2,1.441679246
Paris,0.4,0.012,0.03,1.225,2,2.276796409
Paris,0.4,0.01,0.29,1.225,2,1.390261245
Paris,0.4,0.01,0.25,1.225,2,1.405892281
Paris,0.4,0.012,0.09,1.225,2,1.635992262
Paris,0.4,0.01,0.35,1.225,2,1.373513771
Paris,0.4,0.012,0.15,1.225,2,1.507831617
Paris,0.4,0.01,0.31,1.225,2,1.383958422
Paris,0.4,0.012,0.05,1.225,2,1.892313859
Paris,0.4,0.012,0.21,1.225,2,1.452905758
Paris,0.4,0.012,0.11,1.225,2,1.577737395
Paris,0.4,0.012,0.01,1.225,2,4.199209465
Paris,0.4,0.012,0.27,1.225,2,1.422391495
Paris,0.4,0.012,0.17,1.225,2,1.485215069
Paris,0.4,0.012,0.07,1.225,2,1.727535668
Paris,0.4,0.012,0.23,1.225,2,1.440965381
Paris,0.4,0.012,0.13,1.225,2,1.537407127
Paris,0.4,0.012,0.33,1.225,2,1.402973411
Paris,0.4,0.012,0.19,1.225,2,1.467359915
Paris,0.4,0.012,0.29,1.225,2,1.415026004
Paris,0.4,0.014,0.03,1.225,2,2.318088581
Paris,0.4,0.012,0.25,1.225,2,1.430935476
Paris,0.4,0.014,0.09,1.225,2,1.665662756
Paris,0.4,0.012,0.35,1.225,2,1.397980207
Paris,0.4,0.012,0.31,1.225,2,1.408610909
Paris,0.4,0.014,0.15,1.225,2,1.535177778
Paris,0.4,0.014,0.05,1.225,2,1.926633023
Paris,0.4,0.014,0.21,1.225,2,1.47925578
Paris,0.4,0.014,0.01,1.225,2,4.275366682
Paris,0.4,0.014,0.11,1.225,2,1.606351374
Paris,0.4,0.014,0.27,1.225,2,1.448188107
Paris,0.4,0.014,0.07,1.225,2,1.7588664
Paris,0.4,0.014,0.17,1.225,2,1.512151055
Paris,0.4,0.014,0.33,1.225,2,1.428417855
Paris,0.4,0.014,0.23,1.225,2,1.46709885
Paris,0.4,0.014,0.13,1.225,2,1.565289672
Paris,0.4,0.014,0.19,1.225,2,1.493972079
Paris,0.4,0.014,0.29,1.225,2,1.440689035
Paris,0.4,0.014,0.35,1.225,2,1.423334094
Paris,0.4,0.016,0.03,1.225,2,2.360906174
Paris,0.4,0.014,0.25,1.225,2,1.456887043
Paris,0.4,0.016,0.09,1.225,2,1.696429341
Paris,0.4,0.016,0.15,1.225,2,1.563534166
Paris,0.4,0.014,0.31,1.225,2,1.434157595
Paris,0.4,0.016,0.05,1.225,2,1.96222001
Paris,0.4,0.016,0.01,1.225,2,4.35433731
Paris,0.4,0.016,0.11,1.225,2,1.636022414
Paris,0.4,0.016,0.21,1.225,2,1.506579227
Paris,0.4,0.016,0.17,1.225,2,1.540082114
Paris,0.4,0.016,0.27,1.225,2,1.474937701
Paris,0.4,0.016,0.07,1.225,2,1.791354557
Paris,0.4,0.016,0.23,1.225,2,1.494197747
Paris,0.4,0.016,0.13,1.225,2,1.594202259
Paris,0.4,0.016,0.33,1.225,2,1.454802271
Paris,0.4,0.016,0.29,1.225,2,1.467300113
Paris,0.4,0.016,0.19,1.225,2,1.521567352
Paris,0.4,0.018,0.03,1.225,2,2.405335308
Paris,0.4,0.016,0.35,1.225,2,1.449624608
Paris,0.4,0.016,0.25,1.225,2,1.483797316
Paris,0.4,0.018,0.05,1.225,2,1.999146398
Paris,0.4,0.016,0.31,1.225,2,1.460648031
Paris,0.4,0.018,0.09,1.225,2,1.728353899
Paris,0.4,0.018,0.15,1.225,2,1.592957813
Paris,0.4,0.018,0.21,1.225,2,1.534931057
Paris,0.4,0.018,0.01,1.225,2,4.436280184
Paris,0.4,0.018,0.07,1.225,2,1.825065483
Paris,0.4,0.018,0.11,1.225,2,1.666810194
Paris,0.4,0.018,0.17,1.225,2,1.569064424
Paris,0.4,0.018,0.27,1.225,2,1.50269408
Paris,0.4,0.018,0.23,1.225,2,1.522316574
Paris,0.4,0.018,0.33,1.225,2,1.482179728
Paris,0.4,0.018,0.13,1.225,2,1.624203038
Paris,0.4,0.018,0.19,1.225,2,1.550201239
Paris,0.5,0,0.03,1.225,2,2.154796574
Paris,0.4,0.018,0.29,1.225,2,1.494912763
Paris,0.4,0.018,0.25,1.225,2,1.51172042
Paris,0.4,0.018,0.35,1.225,2,1.476904627
Paris,0.5,0,0.09,1.225,2,1.54832927
Paris,0.5,0,0.05,1.225,2,1.790916133
Paris,0.4,0.018,0.31,1.225,2,1.488135497
Paris,0.5,0,0.01,1.225,2,3.974199068
Paris,0.5,0,0.11,1.225,2,1.493195931
Paris,0.5,0,0.15,1.225,2,1.427035983
Paris,0.5,0,0.07,1.225,2,1.634967414
Paris,0.5,0,0.21,1.225,2,1.375053271
Paris,0.5,0,0.13,1.225,2,1.455026719
Paris,0.5,0,0.27,1.225,2,1.346174084
Paris,0.5,0,0.17,1.225,2,1.40563132
Paris,0.5,0,0.23,1.225,2,1.363752707
Paris,0.5,0,0.33,1.225,2,1.327796498
Paris,0.5,0,0.29,1.225,2,1.339203265
Paris,0.5,0.002,0.03,1.225,2,2.456605683
Paris,0.5,0,0.19,1.225,2,1.388732917
Paris,0.5,0,0.25,1.225,2,1.354260244
Paris,0.5,0.002,0.09,1.225,2,1.765194232
Paris,0.5,0.002,0.15,1.225,2,1.626912141
Paris,0.5,0,0.35,1.225,2,1.32307085
Paris,0.5,0,0.31,1.225,2,1.333131917
Paris,0.5,0.002,0.05,1.225,2,2.041758746
Paris,0.5,0.002,0.11,1.225,2,1.702338706
Paris,0.5,0.002,0.01,1.225,2,4.5308407
Paris,0.5,0.002,0.17,1.225,2,1.602509458
Paris,0.5,0.002,0.21,1.225,2,1.56764853
Paris,0.5,0.002,0.07,1.225,2,1.863967249
Paris,0.5,0.002,0.27,1.225,2,1.534724412
Paris,0.5,0.002,0.13,1.225,2,1.658823367
Paris,0.5,0.002,0.33,1.225,2,1.513772791
Paris,0.5,0.002,0.19,1.225,2,1.583244199
Paris,0.5,0.002,0.23,1.225,2,1.554765165
Paris,0.5,0.004,0.03,1.225,2,2.496329724
Paris,0.5,0.002,0.29,1.225,2,1.526777234
Paris,0.5,0.002,0.35,1.225,2,1.50838525
Paris,0.5,0.004,0.09,1.225,2,1.793737945
Paris,0.5,0.002,0.25,1.225,2,1.543943152
Paris,0.5,0.004,0.15,1.225,2,1.653219791
Paris,0.5,0.004,0.05,1.225,2,2.074774589
Paris,0.5,0.002,0.31,1.225,2,1.519855509
Paris,0.5,0.004,0.21,1.225,2,1.59299787
Paris,0.5,0.004,0.01,1.225,2,4.604105735
Paris,0.5,0.004,0.11,1.225,2,1.729866026
Paris,0.5,0.004,0.07,1.225,2,1.894108151
Paris,0.5,0.004,0.17,1.225,2,1.62842251
Paris,0.5,0.004,0.27,1.225,2,1.55954136
Paris,0.5,0.004,0.23,1.225,2,1.579906177
Paris,0.5,0.004,0.13,1.225,2,1.685647032
Paris,0.5,0.004,0.33,1.225,2,1.538250945
Paris,0.5,0.004,0.19,1.225,2,1.608845726
Paris,0.5,0.006,0.03,1.225,2,2.537359579
Paris,0.5,0.004,0.25,1.225,2,1.568909169
Paris,0.5,0.006,0.09,1.225,2,1.823219951
Paris,0.5,0.004,0.29,1.225,2,1.551465673
Paris,0.5,0.004,0.35,1.225,2,1.532776286
Paris,0.5,0.006,0.15,1.225,2,1.680392231
Paris,0.5,0.006,0.05,1.225,2,2.108875734
Paris,0.5,0.004,0.31,1.225,2,1.544432022
Paris,0.5,0.006,0.11,1.225,2,1.758298229
Paris,0.5,0.006,0.21,1.225,2,1.619180498
Paris,0.5,0.006,0.01,1.225,2,4.679779149
Paris,0.5,0.006,0.27,1.225,2,1.585174094
Paris,0.5,0.006,0.07,1.225,2,1.925239849
Paris,0.5,0.006,0.17,1.225,2,1.65518738
Paris,0.5,0.006,0.13,1.225,2,1.713352448
Paris,0.5,0.006,0.29,1.225,2,1.576965675
Paris,0.5,0.006,0.23,1.225,2,1.605873629
Paris,0.5,0.006,0.33,1.225,2,1.563533748
Paris,0.5,0.006,0.19,1.225,2,1.635288831
Paris,0.5,0.008,0.03,1.225,2,2.579760712
Paris,0.5,0.008,0.09,1.225,2,1.853687289
Paris,0.5,0.006,0.31,1.225,2,1.569816418
Paris,0.5,0.006,0.25,1.225,2,1.594695873
Paris,0.5,0.006,0.35,1.225,2,1.557969107
Paris,0.5,0.008,0.15,1.225,2,1.708472813
Paris,0.5,0.008,0.05,1.225,2,2.144116588
Paris,0.5,0.008,0.21,1.225,2,1.646238187
Paris,0.5,0.008,0.11,1.225,2,1.787680677
Paris,0.5,0.008,0.17,1.225,2,1.68284677
Paris,0.5,0.008,0.01,1.225,2,4.757981678
Paris,0.5,0.008,0.07,1.225,2,1.957412014
Paris,0.5,0.008,0.23,1.225,2,1.632708951
Paris,0.5,0.008,0.33,1.225,2,1.58966154
Paris,0.5,0.008,0.27,1.225,2,1.611663511
Paris,0.5,0.008,0.13,1.225,2,1.741983819
Paris,0.5,0.008,0.19,1.225,2,1.662615702
Paris,0.5,0.008,0.35,1.225,2,1.58400391
Paris,0.5,0.008,0.29,1.225,2,1.603317924
Paris,0.5,0.008,0.25,1.225,2,1.621344407
Paris,0.5,0.01,0.03,1.225,2,2.623603036
Paris,0.5,0.01,0.09,1.225,2,1.885190195
Paris,0.5,0.008,0.31,1.225,2,1.596049198
Paris,0.5,0.01,0.01,1.225,2,4.838842268
Paris,0.5,0.01,0.15,1.225,2,1.737507839
Paris,0.5,0.01,0.05,1.225,2,2.18055526
Paris,0.5,0.01,0.21,1.225,2,1.674215553
Paris,0.5,0.01,0.11,1.225,2,1.818061819
Paris,0.5,0.01,0.27,1.225,2,1.639053289
Paris,0.5,0.01,0.17,1.225,2,1.711446288
Paris,0.5,0.01,0.07,1.225,2,1.990677693
Paris,0.5,0.01,0.23,1.225,2,1.660456391
Paris,0.5,0.01,0.13,1.225,2,1.771588355
Paris,0.5,0.01,0.33,1.225,2,1.616677401
Paris,0.5,0.01,0.29,1.225,2,1.630565871
Paris,0.5,0.012,0.03,1.225,2,2.668961299
Paris,0.5,0.01,0.19,1.225,2,1.690871399
Paris,0.5,0.01,0.25,1.225,2,1.648898709
Paris,0.5,0.01,0.35,1.225,2,1.610923621
Paris,0.5,0.01,0.31,1.225,2,1.623173615
Paris,0.5,0.012,0.09,1.225,2,1.917782379
Paris,0.5,0.012,0.05,1.225,2,2.218253875
Paris,0.5,0.012,0.15,1.225,2,1.767546811
