Job.ProjectName,Burn-in,Long-Term Degredation,Initial PCE,Module Cost,job.Life,Finance.LCOE
Johanesberg,0.3,0.008,0.09,0.049,2,0.229825645
Johanesberg,0.3,0.006,0.29,0.049,2,0.098849815
Johanesberg,0.3,0.006,0.19,0.049,2,0.128189883
Johanesberg,0.3,0.006,0.35,0.049,2,0.089293398
Johanesberg,0.3,0.008,0.15,0.049,2,0.155685858
Johanesberg,0.3,0.008,0.05,0.049,2,0.378105409
Johanesberg,0.3,0.008,0.11,0.049,2,0.196125725
Johanesberg,0.3,0.006,0.31,0.049,2,0.095253308
Johanesberg,0.3,0.008,0.01,0.049,2,1.71262404
Johanesberg,0.3,0.008,0.21,0.049,2,0.123911744
Johanesberg,0.3,0.008,0.27,0.049,2,0.106259522
Johanesberg,0.3,0.008,0.17,0.049,2,0.142602388
Johanesberg,0.3,0.008,0.07,0.049,2,0.282782691
Johanesberg,0.3,0.008,0.13,0.049,2,0.172795025
Johanesberg,0.3,0.008,0.23,0.049,2,0.117004344
Johanesberg,0.3,0.008,0.33,0.049,2,0.09502634
Johanesberg,0.3,0.008,0.29,0.049,2,0.101998653
Johanesberg,0.3,0.01,0.03,0.049,2,0.620284162
Johanesberg,0.3,0.008,0.19,0.049,2,0.132273343
Johanesberg,0.3,0.008,0.35,0.049,2,0.092137819
Johanesberg,0.3,0.01,0.09,0.049,2,0.237387573
Johanesberg,0.3,0.008,0.25,0.049,2,0.111202136
Johanesberg,0.3,0.008,0.31,0.049,2,0.098287581
Johanesberg,0.3,0.01,0.05,0.049,2,0.39054617
Johanesberg,0.3,0.01,0.15,0.049,2,0.160808372
Johanesberg,0.3,0.01,0.11,0.049,2,0.202578828
Johanesberg,0.3,0.01,0.21,0.049,2,0.127988799
Johanesberg,0.3,0.01,0.01,0.049,2,1.768974319
Johanesberg,0.3,0.01,0.17,0.049,2,0.147294419
Johanesberg,0.3,0.01,0.23,0.049,2,0.120854125
Johanesberg,0.3,0.01,0.07,0.049,2,0.292087058
Johanesberg,0.3,0.01,0.33,0.049,2,0.098152982
Johanesberg,0.3,0.01,0.13,0.049,2,0.178480481
Johanesberg,0.3,0.01,0.27,0.049,2,0.109755767
Johanesberg,0.3,0.01,0.19,0.049,2,0.136625518
Johanesberg,0.3,0.012,0.03,0.049,2,0.64138767
Johanesberg,0.3,0.01,0.25,0.049,2,0.114861008
Johanesberg,0.3,0.01,0.35,0.049,2,0.095169419
Johanesberg,0.3,0.01,0.29,0.049,2,0.105354704
Johanesberg,0.3,0.012,0.05,0.049,2,0.403833458
Johanesberg,0.3,0.012,0.09,0.049,2,0.24546405
Johanesberg,0.3,0.012,0.15,0.049,2,0.166279447
Johanesberg,0.3,0.01,0.31,0.049,2,0.101521526
Johanesberg,0.3,0.012,0.01,0.049,2,1.829158934
Johanesberg,0.3,0.012,0.21,0.049,2,0.132343275
Johanesberg,0.3,0.012,0.07,0.049,2,0.302024538
Johanesberg,0.3,0.012,0.11,0.049,2,0.20947103
Johanesberg,0.3,0.012,0.27,0.049,2,0.113489913
Johanesberg,0.3,0.012,0.17,0.049,2,0.152305717
Johanesberg,0.3,0.012,0.23,0.049,2,0.124965864
Johanesberg,0.3,0.012,0.13,0.049,2,0.184552801
Johanesberg,0.3,0.012,0.29,0.049,2,0.108939115
Johanesberg,0.3,0.012,0.33,0.049,2,0.101492374
Johanesberg,0.3,0.012,0.19,0.049,2,0.141273836
Johanesberg,0.3,0.014,0.03,0.049,2,0.663977735
Johanesberg,0.3,0.012,0.25,0.049,2,0.118768846
Johanesberg,0.3,0.014,0.09,0.049,2,0.254109443
Johanesberg,0.3,0.012,0.31,0.049,2,0.104975524
Johanesberg,0.3,0.012,0.35,0.049,2,0.098407304
Johanesberg,0.3,0.014,0.05,0.049,2,0.418056718
Johanesberg,0.3,0.014,0.15,0.049,2,0.17213591
Johanesberg,0.3,0.014,0.11,0.049,2,0.216848727
Johanesberg,0.3,0.014,0.01,0.049,2,1.893583026
Johanesberg,0.3,0.014,0.21,0.049,2,0.137004485
Johanesberg,0.3,0.014,0.07,0.049,2,0.312662027
Johanesberg,0.3,0.014,0.17,0.049,2,0.157670017
Johanesberg,0.3,0.014,0.27,0.049,2,0.117487097
Johanesberg,0.3,0.014,0.13,0.049,2,0.191052863
Johanesberg,0.3,0.014,0.23,0.049,2,0.129367237
Johanesberg,0.3,0.014,0.33,0.049,2,0.105066997
Johanesberg,0.3,0.014,0.19,0.049,2,0.146249586
