"Location","Latitude","Longitude","Panel Type","Burn-in","Long-Term Degredation","Initial PCE","Module Cost","Panel Lifetime","LCOE"
"Durham","54.775706","-1.575752","2117","0.5","0.014","0.25","0.049","5","0.270765046"
"Durham","54.775706","-1.575752","2125","0.5","0.016","0.05","0.049","5","1.060043145"
"Durham","54.775706","-1.575752","2120","0.5","0.014","0.31","0.049","5","0.23390402"
"Durham","54.775706","-1.575752","2115","0.5","0.014","0.21","0.049","5","0.30704111"
"Durham","54.775706","-1.575752","2112","0.5","0.014","0.15","0.049","5","0.397731547"
"Durham","54.775706","-1.575752","2123","0.5","0.016","0.01","0.049","5","4.970415585"
"Durham","54.775706","-1.575752","2118","0.5","0.014","0.27","0.049","5","0.256657719"
"Durham","54.775706","-1.575752","2128","0.5","0.016","0.11","0.049","5","0.526810929"
"Durham","54.775706","-1.575752","2126","0.5","0.016","0.07","0.049","5","0.78073095"
"Durham","54.775706","-1.575752","2121","0.5","0.014","0.33","0.049","5","0.224595713"
"Durham","54.775706","-1.575752","2124","0.5","0.016","0.03","0.049","5","1.71177179"
"Durham","54.775706","-1.575752","2127","0.5","0.016","0.09","0.049","5","0.625557572"
"Durham","54.775706","-1.575752","2131","0.5","0.016","0.17","0.049","5","0.369978227"
"Durham","54.775706","-1.575752","2129","0.5","0.016","0.13","0.049","5","0.458447912"
"Durham","54.775706","-1.575752","2134","0.5","0.016","0.23","0.049","5","0.294971506"
"Durham","54.775706","-1.575752","2132","0.5","0.016","0.19","0.049","5","0.339712327"
"Durham","54.775706","-1.575752","2137","0.5","0.016","0.29","0.049","5","0.251002226"
"Durham","54.775706","-1.575752","2130","0.5","0.016","0.15","0.049","5","0.408315072"
"Durham","54.775706","-1.575752","2140","0.5","0.016","0.35","0.049","5","0.222108275"
"Durham","54.775706","-1.575752","2135","0.5","0.016","0.25","0.049","5","0.277970028"
"Durham","54.775706","-1.575752","2143","0.5","0.018","0.05","0.049","5","1.082735856"
"Durham","54.775706","-1.575752","2138","0.5","0.016","0.31","0.049","5","0.24012814"
"Durham","54.775706","-1.575752","2133","0.5","0.016","0.21","0.049","5","0.315211387"
"Durham","54.775706","-1.575752","2146","0.5","0.018","0.11","0.049","5","0.538088553"
"Durham","54.775706","-1.575752","2141","0.5","0.018","0.01","0.049","5","5.076818994"
"Durham","54.775706","-1.575752","2136","0.5","0.016","0.27","0.049","5","0.263487309"
"Durham","54.775706","-1.575752","2149","0.5","0.018","0.17","0.049","5","0.377898479"
"Durham","54.775706","-1.575752","2144","0.5","0.018","0.07","0.049","5","0.797444328"
"Durham","54.775706","-1.575752","2139","0.5","0.016","0.33","0.049","5","0.230572142"
"Durham","54.775706","-1.575752","2147","0.5","0.018","0.13","0.049","5","0.468262066"
"Durham","54.775706","-1.575752","2142","0.5","0.018","0.03","0.049","5","1.748416282"
"Durham","54.775706","-1.575752","2150","0.5","0.018","0.19","0.049","5","0.346984666"
"Durham","54.775706","-1.575752","2145","0.5","0.018","0.09","0.049","5","0.6389491"
"Durham","54.775706","-1.575752","2152","0.5","0.018","0.23","0.049","5","0.301286063"
"Durham","54.775706","-1.575752","2148","0.5","0.018","0.15","0.049","5","0.417056014"
"Durham","54.775706","-1.575752","2155","0.5","0.018","0.29","0.049","5","0.256375518"
"Durham","54.775706","-1.575752","2153","0.5","0.018","0.25","0.049","5","0.283920629"
"Durham","54.775706","-1.575752","2151","0.5","0.018","0.21","0.049","5","0.321959227"
"Durham","54.775706","-1.575752","2158","0.5","0.018","0.35","0.049","5","0.226863023"
"Durham","54.775706","-1.575752","2161","0","0","0.05","0.049","10","0.363502728"
"Durham","54.775706","-1.575752","2156","0.5","0.018","0.31","0.049","5","0.245268646"
"Durham","54.775706","-1.575752","2164","0","0","0.11","0.049","10","0.178481187"
"Durham","54.775706","-1.575752","2154","0.5","0.018","0.27","0.049","5","0.269127873"
"Durham","54.775706","-1.575752","2159","0","0","0.01","0.049","10","1.720328425"
"Durham","54.775706","-1.575752","2167","0","0","0.17","0.049","10","0.124063199"
"Durham","54.775706","-1.575752","2162","0","0","0.07","0.049","10","0.266586652"
"Durham","54.775706","-1.575752","2157","0.5","0.018","0.33","0.049","5","0.23550808"
"Durham","54.775706","-1.575752","2170","0","0","0.23","0.049","10","0.098037288"
"Durham","54.775706","-1.575752","2165","0","0","0.13","0.049","10","0.154760509"
"Durham","54.775706","-1.575752","2160","0","0","0.03","0.049","10","0.589640309"
"Durham","54.775706","-1.575752","2168","0","0","0.19","0.049","10","0.113561504"
"Durham","54.775706","-1.575752","2163","0","0","0.09","0.049","10","0.212744412"
"Durham","54.775706","-1.575752","2173","0","0","0.29","0.049","10","0.082780785"
"Durham","54.775706","-1.575752","2171","0","0","0.25","0.049","10","0.092138098"
"Durham","54.775706","-1.575752","2166","0","0","0.15","0.049","10","0.13736536"
"Durham","54.775706","-1.575752","2176","0","0","0.35","0.049","10","0.072755138"
"Durham","54.775706","-1.575752","2169","0","0","0.21","0.049","10","0.105060143"
"Durham","54.775706","-1.575752","2174","0","0","0.31","0.049","10","0.079007685"
"Durham","54.775706","-1.575752","2172","0","0","0.27","0.049","10","0.087112871"
"Durham","54.775706","-1.575752","2179","0","0.002","0.05","0.049","10","0.398400384"
"Durham","54.775706","-1.575752","2177","0","0.002","0.01","0.049","10","1.885486553"
"Durham","54.775706","-1.575752","2182","0","0.002","0.11","0.049","10","0.195616065"
"Durham","54.775706","-1.575752","2175","0","0","0.33","0.049","10","0.075691937"
"Durham","54.775706","-1.575752","2185","0","0.002","0.17","0.049","10","0.135973742"
"Durham","54.775706","-1.575752","2180","0","0.002","0.07","0.049","10","0.292179994"
"Durham","54.775706","-1.575752","2178","0","0.002","0.03","0.049","10","0.64624804"
"Durham","54.775706","-1.575752","2188","0","0.002","0.23","0.049","10","0.107449243"
"Durham","54.775706","-1.575752","2183","0","0.002","0.13","0.049","10","0.169618112"
"Durham","54.775706","-1.575752","2191","0","0.002","0.29","0.049","10","0.090728058"
"Durham","54.775706","-1.575752","2186","0","0.002","0.19","0.049","10","0.124463844"
"Durham","54.775706","-1.575752","2181","0","0.002","0.09","0.049","10","0.233168691"
"Durham","54.775706","-1.575752","2189","0","0.002","0.25","0.049","10","0.100983709"
"Durham","54.775706","-1.575752","2194","0","0.002","0.35","0.049","10","0.07973991"
"Durham","54.775706","-1.575752","2184","0","0.002","0.15","0.049","10","0.150552961"
"Durham","54.775706","-1.575752","2192","0","0.002","0.31","0.049","10","0.086592726"
"Durham","54.775706","-1.575752","2187","0","0.002","0.21","0.049","10","0.115146319"
"Durham","54.775706","-1.575752","2197","0","0.004","0.05","0.049","10","0.44071026"
"Durham","54.775706","-1.575752","2190","0","0.002","0.27","0.049","10","0.09547604"
"Durham","54.775706","-1.575752","2195","0","0.004","0.01","0.049","10","2.085724063"
"Durham","54.775706","-1.575752","2193","0","0.002","0.33","0.049","10","0.082958654"
"Durham","54.775706","-1.575752","2200","0","0.004","0.11","0.049","10","0.216390371"
"Durham","54.775706","-1.575752","2198","0","0.004","0.07","0.049","10","0.323209329"
"Durham","54.775706","-1.575752","2203","0","0.004","0.17","0.049","10","0.15041407"
"Durham","54.775706","-1.575752","2196","0","0.004","0.03","0.049","10","0.714879184"
"Durham","54.775706","-1.575752","2206","0","0.004","0.23","0.049","10","0.118860287"
"Durham","54.775706","-1.575752","2201","0","0.004","0.13","0.049","10","0.187631451"
"Durham","54.775706","-1.575752","2199","0","0.004","0.09","0.049","10","0.257931063"
"Durham","54.775706","-1.575752","2209","0","0.004","0.29","0.049","10","0.100363322"
"Durham","54.775706","-1.575752","2204","0","0.004","0.19","0.049","10","0.137681828"
"Durham","54.775706","-1.575752","2207","0","0.004","0.25","0.049","10","0.111708117"
"Durham","54.775706","-1.575752","2212","0","0.004","0.35","0.049","10","0.08820824"
"Durham","54.775706","-1.575752","2202","0","0.004","0.15","0.049","10","0.166541593"
"Durham","54.775706","-1.575752","2215","0","0.006","0.05","0.049","10","0.493074464"
"Durham","54.775706","-1.575752","2210","0","0.004","0.31","0.049","10","0.09578882"
"Durham","54.775706","-1.575752","2205","0","0.004","0.21","0.049","10","0.127374787"
"Durham","54.775706","-1.575752","2218","0","0.006","0.11","0.049","10","0.242101389"
"Durham","54.775706","-1.575752","2208","0","0.004","0.27","0.049","10","0.105615537"
"Durham","54.775706","-1.575752","2213","0","0.006","0.01","0.049","10","2.333545117"
"Durham","54.775706","-1.575752","2211","0","0.004","0.33","0.049","10","0.091768811"
"Durham","54.775706","-1.575752","2216","0","0.006","0.07","0.049","10","0.361612336"
"Durham","54.775706","-1.575752","2221","0","0.006","0.17","0.049","10","0.168285932"
"Durham","54.775706","-1.575752","2219","0","0.006","0.13","0.049","10","0.209925399"
"Durham","54.775706","-1.575752","2214","0","0.006","0.03","0.049","10","0.799819525"
"Durham","54.775706","-1.575752","2217","0","0.006","0.09","0.049","10","0.288577853"
"Durham","54.775706","-1.575752","2224","0","0.006","0.23","0.049","10","0.132983"
"Durham","54.775706","-1.575752","2222","0","0.006","0.19","0.049","10","0.154040874"
"Durham","54.775706","-1.575752","2220","0","0.006","0.15","0.049","10","0.186329691"
"Durham","54.775706","-1.575752","2227","0","0.006","0.29","0.049","10","0.112288267"
"Durham","54.775706","-1.575752","2230","0","0.006","0.35","0.049","10","0.098688945"
"Durham","54.775706","-1.575752","2225","0","0.006","0.25","0.049","10","0.124981025"
"Durham","54.775706","-1.575752","2223","0","0.006","0.21","0.049","10","0.142509174"
"Durham","54.775706","-1.575752","2233","0","0.008","0.05","0.049","10","0.559560145"
"Durham","54.775706","-1.575752","2228","0","0.006","0.31","0.049","10","0.107170233"
"Durham","54.775706","-1.575752","2231","0","0.008","0.01","0.049","10","2.64819807"
"Durham","54.775706","-1.575752","2236","0","0.008","0.11","0.049","10","0.274746105"
"Durham","54.775706","-1.575752","2226","0","0.006","0.27","0.049","10","0.118164538"
"Durham","54.775706","-1.575752","2239","0","0.008","0.17","0.049","10","0.190977443"
"Durham","54.775706","-1.575752","2229","0","0.006","0.33","0.049","10","0.102672576"
"Durham","54.775706","-1.575752","2234","0","0.008","0.07","0.049","10","0.410371792"
"Durham","54.775706","-1.575752","2232","0","0.008","0.03","0.049","10","0.907666411"
"Durham","54.775706","-1.575752","2237","0","0.008","0.13","0.049","10","0.238231535"
"Durham","54.775706","-1.575752","2240","0","0.008","0.19","0.049","10","0.174811595"
"Durham","54.775706","-1.575752","2242","0","0.008","0.23","0.049","10","0.150914298"
"Durham","54.775706","-1.575752","2235","0","0.008","0.09","0.049","10","0.32748941"
"Durham","54.775706","-1.575752","2238","0","0.008","0.15","0.049","10","0.211454205"
"Durham","54.775706","-1.575752","2245","0","0.008","0.29","0.049","10","0.127429107"
"Durham","54.775706","-1.575752","2241","0","0.008","0.21","0.049","10","0.161724972"
"Durham","54.775706","-1.575752","2248","0","0.008","0.35","0.049","10","0.111996066"
"Durham","54.775706","-1.575752","2243","0","0.008","0.25","0.049","10","0.141833344"
"Durham","54.775706","-1.575752","2251","0","0.01","0.07","0.049","10","0.473509702"
"Durham","54.775706","-1.575752","2246","0","0.008","0.31","0.049","10","0.121620963"
"Durham","54.775706","-1.575752","2244","0","0.008","0.27","0.049","10","0.134097729"
"Durham","54.775706","-1.575752","2249","0","0.01","0.03","0.049","10","1.047315777"
"Durham","54.775706","-1.575752","2254","0","0.01","0.13","0.049","10","0.27488474"
"Durham","54.775706","-1.575752","2252","0","0.01","0.09","0.049","10","0.377875419"
"Durham","54.775706","-1.575752","2257","0","0.01","0.19","0.049","10","0.201707301"
"Durham","54.775706","-1.575752","2247","0","0.008","0.33","0.049","10","0.116516846"
"Durham","54.775706","-1.575752","2260","0","0.01","0.25","0.049","10","0.163655168"
"Durham","54.775706","-1.575752","2250","0","0.01","0.05","0.049","10","0.645651487"
"Durham","54.775706","-1.575752","2255","0","0.01","0.15","0.049","10","0.243987574"
"Durham","54.775706","-1.575752","2253","0","0.01","0.11","0.049","10","0.317017273"
"Durham","54.775706","-1.575752","2258","0","0.01","0.21","0.049","10","0.18660723"
"Durham","54.775706","-1.575752","2263","0","0.01","0.31","0.049","10","0.140333003"
"Durham","54.775706","-1.575752","2261","0","0.01","0.27","0.049","10","0.154729387"
"Durham","54.775706","-1.575752","2256","0","0.01","0.17","0.049","10","0.220360351"
"Durham","54.775706","-1.575752","2259","0","0.01","0.23","0.049","10","0.174133275"
"Durham","54.775706","-1.575752","2266","0","0.012","0.01","0.049","10","3.48468676"
"Durham","54.775706","-1.575752","2264","0","0.01","0.33","0.049","10","0.13444359"
"Durham","54.775706","-1.575752","2262","0","0.01","0.29","0.049","10","0.147034762"
"Durham","54.775706","-1.575752","2269","0","0.012","0.07","0.049","10","0.539996296"
"Durham","54.775706","-1.575752","2272","0","0.012","0.13","0.049","10","0.313481943"
"Durham","54.775706","-1.575752","2267","0","0.012","0.03","0.049","10","1.194371812"
"Durham","54.775706","-1.575752","2265","0","0.01","0.35","0.049","10","0.129227264"
"Durham","54.775706","-1.575752","2270","0","0.012","0.09","0.049","10","0.430933782"
"Durham","54.775706","-1.575752","2275","0","0.012","0.19","0.049","10","0.23002949"
"Durham","54.775706","-1.575752","2273","0","0.012","0.15","0.049","10","0.278246434"
"Durham","54.775706","-1.575752","2268","0","0.012","0.05","0.049","10","0.736308908"
"Durham","54.775706","-1.575752","2278","0","0.012","0.25","0.049","10","0.18663437"
"Durham","54.775706","-1.575752","2271","0","0.012","0.11","0.049","10","0.361530403"
"Durham","54.775706","-1.575752","2276","0","0.012","0.21","0.049","10","0.212809184"
"Durham","54.775706","-1.575752","2281","0","0.012","0.31","0.049","10","0.160037485"
"Durham","54.775706","-1.575752","2274","0","0.012","0.17","0.049","10","0.251301659"
"Durham","54.775706","-1.575752","2284","0","0.014","0.01","0.049","10","3.89946881"
"Durham","54.775706","-1.575752","2279","0","0.012","0.27","0.049","10","0.176455299"
"Durham","54.775706","-1.575752","2277","0","0.012","0.23","0.049","10","0.198583732"
"Durham","54.775706","-1.575752","2282","0","0.012","0.33","0.049","10","0.153321126"
"Durham","54.775706","-1.575752","2285","0","0.014","0.03","0.049","10","1.336537814"
"Durham","54.775706","-1.575752","2287","0","0.014","0.07","0.049","10","0.604272022"
"Durham","54.775706","-1.575752","2280","0","0.012","0.29","0.049","10","0.167680253"
"Durham","54.775706","-1.575752","2290","0","0.014","0.13","0.049","10","0.350795679"
"Durham","54.775706","-1.575752","2293","0","0.014","0.19","0.049","10","0.257409886"
"Durham","54.775706","-1.575752","2283","0","0.012","0.35","0.049","10","0.147372363"
"Durham","54.775706","-1.575752","2286","0","0.014","0.05","0.049","10","0.823951712"
"Durham","54.775706","-1.575752","2288","0","0.014","0.09","0.049","10","0.482227804"
"Durham","54.775706","-1.575752","2291","0","0.014","0.15","0.049","10","0.31136609"
"Durham","54.775706","-1.575752","2296","0","0.014","0.25","0.049","10","0.208849447"
"Durham","54.775706","-1.575752","2294","0","0.014","0.21","0.049","10","0.238139848"
"Durham","54.775706","-1.575752","2299","0","0.014","0.31","0.049","10","0.179086737"
"Durham","54.775706","-1.575752","2289","0","0.014","0.11","0.049","10","0.404563345"
"Durham","54.775706","-1.575752","2292","0","0.014","0.17","0.049","10","0.28121408"
"Durham","54.775706","-1.575752","2295","0","0.014","0.23","0.049","10","0.222221141"
"Durham","54.775706","-1.575752","2297","0","0.014","0.27","0.049","10","0.197458762"
"Durham","54.775706","-1.575752","2402","0.1","0.006","0.21","0.049","10","0.157839913"
"Durham","54.775706","-1.575752","2405","0.1","0.006","0.27","0.049","10","0.130876349"
"Durham","54.775706","-1.575752","2300","0","0.014","0.33","0.049","10","0.17157093"
"Durham","54.775706","-1.575752","2403","0.1","0.006","0.23","0.049","10","0.147288939"
"Durham","54.775706","-1.575752","2298","0","0.014","0.29","0.049","10","0.187639223"
"Durham","54.775706","-1.575752","2408","0.1","0.006","0.33","0.049","10","0.113717804"
"Durham","54.775706","-1.575752","2406","0.1","0.006","0.29","0.049","10","0.124367924"
"Durham","54.775706","-1.575752","2401","0.1","0.006","0.19","0.049","10","0.170612161"
"Durham","54.775706","-1.575752","2411","0.1","0.008","0.03","0.049","10","1.004861912"
"Durham","54.775706","-1.575752","2414","0.1","0.008","0.09","0.049","10","0.362557907"
"Durham","54.775706","-1.575752","2404","0.1","0.006","0.25","0.049","10","0.138426134"
"Durham","54.775706","-1.575752","2409","0.1","0.006","0.35","0.049","10","0.109305626"
"Durham","54.775706","-1.575752","2407","0.1","0.006","0.31","0.049","10","0.118699307"
"Durham","54.775706","-1.575752","2417","0.1","0.008","0.15","0.049","10","0.234097323"
"Durham","54.775706","-1.575752","2412","0.1","0.008","0.05","0.049","10","0.619479437"
"Durham","54.775706","-1.575752","2415","0.1","0.008","0.11","0.049","10","0.3041667"
"Durham","54.775706","-1.575752","2410","0.1","0.008","0.01","0.049","10","2.93177465"
"Durham","54.775706","-1.575752","2420","0.1","0.008","0.21","0.049","10","0.179042942"
"Durham","54.775706","-1.575752","2413","0.1","0.008","0.07","0.049","10","0.45431557"
"Durham","54.775706","-1.575752","2418","0.1","0.008","0.17","0.049","10","0.211427851"
"Durham","54.775706","-1.575752","2423","0.1","0.008","0.27","0.049","10","0.148457296"
"Durham","54.775706","-1.575752","2416","0.1","0.008","0.13","0.049","10","0.263742045"
"Durham","54.775706","-1.575752","2421","0.1","0.008","0.23","0.049","10","0.16707463"
